"Date","Returns","Sigma2_HAR","RV_AAPL"
2003-06-20,0.31348680877,8.75580049692275,7.61625772732622
2003-06-23,-0.72917339303,7.65187200776437,8.44398469629217
2003-06-24,-1.4690387573,8.0812172490557,6.29974082387966
2003-06-25,1.6506893218,7.63656296298925,7.281036933955
2003-06-26,1.0476729247,7.70514390711737,6.43374694842196
2003-06-27,-2.9030655609,6.74860223588721,7.1862057765604
2003-06-30,1.7618789736,6.83577571641071,3.27172958625476
2003-07-01,0.15740129857,5.56789121047365,6.63111420012492
2003-07-02,0.94290363413,6.17091659200649,3.70015056705626
2003-07-03,-0.72652461695,5.24507724640225,5.96832712812931
2003-07-07,3.8682786771,5.5696439143243,5.67844653700805
2003-07-08,2.6673314387,5.33246354180917,5.76112734121969
2003-07-09,-2.5000011687,5.60410525362186,6.73374442691017
2003-07-10,-1.5585695095,5.7628448257551,5.6524632206499
2003-07-11,1.3789604638,5.7742799200069,5.79449941188714
2003-07-14,0.25188724212,5.77120650191419,5.58064812196693
2003-07-15,-1.4572864322,5.71353247349422,6.93466378703606
2003-07-16,1.3258541561,6.08654612390783,8.91582014268372
2003-07-17,5.1836940111,6.67434410200738,10.4774321987199
2003-07-18,-0.1961722488,7.49875397758172,6.6606380124428
2003-07-21,-1.1937293255,6.92780986359043,5.95954030245135
2003-07-22,0.92188258132,6.83286388702956,8.97333780423784
2003-07-23,-0.04807692294,7.54955993149227,5.31477540813606
2003-07-24,-1.3468013468,6.50799442211416,8.68799761455012
2003-07-25,5.0219405168,6.90014320659368,12.5654220627973
2003-07-28,-2.5533890436,8.25463188753346,6.13557516288705
2003-07-29,-1.2863268223,7.15048437181154,8.00812069446677
2003-07-30,-2.1235521236,7.37989443881956,4.49292566662581
2003-07-31,3.9447731755,6.66376529817984,6.9779188133964
2003-08-01,-1.6603415558,6.93115736415614,6.54383123968546
2003-08-04,2.3154848044,6.19897816335837,7.21431333730376
2003-08-05,-3.9132484677,6.45410115498085,7.72908860459974
2003-08-06,-3.6800785083,6.5236621741431,6.65247670756543
2003-08-07,1.5282730514,6.57794824365689,6.20425718229544
2003-08-08,-1.4550928247,6.41846691826109,5.30085695255038
2003-08-11,0.10183299382,6.11751844080536,3.49150823998697
2003-08-12,0.20345879966,5.384615246203,2.88578239659716
2003-08-13,2.4365482233,4.7340843414283,4.09809750915786
2003-08-14,-1.0406342913,4.65727120923922,3.69942179557404
2003-08-15,-1.3019529295,4.29559308277085,3.54725787194598
2003-08-18,3.1963470319,4.04576379383621,4.74547511128636
2003-08-19,-0.09832841688,4.35601084090137,7.36088146108043
2003-08-20,3.3956692914,5.30207982421833,6.61184174182637
2003-08-21,3.188957639,5.44991171326113,5.25980582827038
2003-08-22,-3.6900369004,5.36288119281694,6.73307330863205
2003-08-25,-0.095785440681,5.97443716408886,3.62126192882993
2003-08-26,0.91083413245,5.28112124725685,7.02156747305104
2003-08-27,2.0427553445,5.8012098030946,3.23425089068888
2003-08-28,3.3054003725,4.7580344162091,3.96386809742815
2003-08-29,1.8927444793,4.71915703475612,4.21714152592863
2003-09-02,1.0614772225,4.48726891943237,4.2843013574549
2003-09-03,0.43763676149,4.55499395950271,4.53267074639815
2003-09-04,-0.52287581702,4.31476414060118,4.5471177389767
2003-09-05,-1.4454664914,4.44431875053094,4.75919889111974
2003-09-08,1.0666666665,4.54996381431658,3.31654083532804
2003-09-09,-1.6270888302,4.18125104114943,3.41660818313736
2003-09-10,-0.84935181039,4.08729284603827,4.63003024945079
2003-09-11,1.7132551848,4.30456160156039,6.97181442018369
2003-09-12,2.3936170213,4.99637038789699,3.11081392695587
2003-09-15,-3.8528138529,4.14766590156804,3.96195401457246
2003-09-16,0.67537145424,4.36497689195907,3.92145219133001
2003-09-17,-1.0733452594,4.4143016590615,3.8388378258012
2003-09-18,3.4358047018,4.31547998300331,4.74972735493649
2003-09-19,-1.3111888113,4.23148655236294,4.69898885643848
2003-09-22,-2.2143489814,4.37975989316263,5.66652214408946
2003-09-23,1.5851449276,4.72784959325303,4.15191232082058
2003-09-24,-4.9487293802,4.48331526995623,5.45060177307328
2003-09-25,-4.1744840526,4.87676295192051,15.1762085143333
2003-09-26,1.2726382769,7.7713199609156,8.44849995741777
2003-09-29,2.9482841954,7.0203902340498,8.69319298594825
2003-09-30,-2.7230046948,7.42557898180376,8.46536057389401
2003-10-01,0.33783783783,7.88320615408901,10.1295070095565
2003-10-02,-1.0582010583,8.71766199903412,4.41287858939751
2003-10-03,5.4448225572,6.55275574157379,5.43722813042039
2003-10-06,2.766251729,6.40786567673403,2.59807749783144
2003-10-07,4.1722745626,5.23887408671773,5.28660933068158
2003-10-08,-0.68906115412,5.3624223066474,4.94031168803607
2003-10-09,1.6912402429,4.74649808233395,9.76111990432458
2003-10-10,0.98081023443,6.20460845731119,4.40503105490144
2003-10-13,2.8293918918,5.16075541803599,2.26329067125124
2003-10-14,0.82135523608,4.72406983263081,3.14301832397744
2003-10-15,1.0997963342,4.64338886117633,3.80281588595862
2003-10-16,-6.3255439163,4.63302203752089,10.667154292838
2003-10-17,-2.1505376344,5.96422528095571,5.76927464139998
2003-10-20,2.065934066,5.27407967298597,4.98922914843857
2003-10-21,-0.17226528853,5.43717191835034,3.92125244976867
2003-10-22,-1.8119068161,5.33187501571502,5.47615223777676
2003-10-23,1.0105448153,5.78308833783066,5.86448730078438
2003-10-24,-1.6963897346,5.33738287365005,4.31525653477255
2003-10-28,4.9557522125,4.90308400862705,4.31913280970477
2003-10-29,-0.12647554804,4.76542923558496,5.00169701721761
2003-10-30,-2.5327142254,4.98097227638429,8.39970521175839
2003-10-31,-0.86617583365,5.88785166152196,3.00259219971088
2003-11-03,1.1358671909,4.60595977072061,3.51352256277538
2003-11-04,-1.0367170627,4.56750649155304,4.01038553106811
2003-11-05,0.52378873843,4.61770872876323,5.11419226288481
2003-11-06,0.39079461585,4.81968571951364,2.83503583558747
2003-11-07,-2.6816608996,3.81888760868996,2.58847709000963
2003-11-10,-2.6666666667,3.71471607096466,4.03308267780092
2003-11-11,-1.6438356165,4.01671939192534,4.12481151447147
2003-11-12,3.6675951716,4.0112205599526,4.28605236309052
2003-11-13,0.40304523063,3.94824463578334,6.0968995135134
2003-11-14,-4.2818911686,4.64123036390481,5.71737214879729
2003-11-17,-1.5377446412,4.93182589041169,5.96834704309442
2003-11-18,-3.4074775201,5.19934825642949,6.52244809427956
2003-11-19,0.048505634368,5.53194662298993,7.57716210322199
2003-11-20,-0.21988354492,6.0846460485672,7.77565981318234
2003-11-21,-0.46625766872,6.31883480947954,4.43980598485337
2003-11-24,4.2899408283,5.60349408269243,5.36705671644371
2003-11-25,-2.2222222223,5.69830736636896,3.91682874107569
2003-11-26,0.19342359792,5.15080269206821,7.10649991955498
2003-11-28,0.91698841698,5.67013037345409,3.30058415948198
2003-12-01,3.8259206121,4.51543592500614,4.86308847135731
2003-12-02,-0.78304928602,4.83203998215258,5.38119038714997
2003-12-03,-2.3676880222,4.90538724910598,5.62520030912871
2003-12-04,0.5706134094,5.14972054119067,3.92016233664229
2003-12-05,-1.4184397162,4.50883959026792,3.74535999830663
2003-12-08,0.95923261379,4.52536922480211,3.86398645748604
2003-12-09,-2.8503562944,4.42955784308901,5.17114797171416
2003-12-10,-0.34229828861,4.64768384032626,4.02062263431341
2003-12-11,4.0726202158,4.28164595437396,5.4809749344205
2003-12-12,-1.5087223007,4.71403144579469,3.76045099194023
2003-12-15,-3.4466251795,4.41474229093829,5.18756203421671
2003-12-16,-0.24789291028,4.81221395194416,3.60863317433246
2003-12-17,-1.1928429423,4.3527970473675,3.96681324194331
2003-12-18,0.80482897374,4.39859694117221,1.19001597475871
2003-12-19,-1.6966067864,3.42004803359492,4.04179560689526
2003-12-22,0.76142131984,3.93096020608232,4.19075303711473
2003-12-23,-0.20151133522,3.82781794788066,3.04717001793037
2003-12-24,3.0287733469,3.53962198772162,2.03698529693403
2003-12-26,1.8128368447,3.13943990392142,3.00055145406361
2003-12-29,1.7805582291,3.48984282721986,2.0705713221899
2003-12-30,0.61465721028,3.10242254856599,2.12213502271522
2003-12-31,0.42293233091,2.85594472231955,2.33659122552506
2004-01-02,-0.42115114657,2.80993960505677,3.46261732297614
2004-01-05,4.1823308271,3.15241112328327,3.16408556496656
2004-01-06,-0.36084799285,3.10506508553942,6.68425672668978
2004-01-07,2.2634676325,4.22549479363795,4.29550498964786
2004-01-08,3.4085878708,4.04985344418285,5.347355627869
2004-01-09,-1.5410958905,4.57026313937143,7.03575332713734
2004-01-12,3.1739130436,5.27193200100491,4.28930464666864
2004-01-13,1.6434892539,4.91238529326186,8.66228150445493
2004-01-14,0.33167495858,5.91518209755088,3.47883354816737
2004-01-15,-5.5785123966,4.91410735294202,8.51435225338163
2004-01-16,-0.56892779003,6.16220318333699,3.68104495821222
2004-01-20,0.044014084597,4.94828994737266,2.89060898643283
2004-01-21,-0.52793664763,4.65428345219167,4.09343783762614
2004-01-22,-1.9018133568,4.36594826870027,3.51093498550732
2004-01-23,1.7132551848,4.28226244572716,4.36345153398062
2004-01-26,1.994680851,3.97982463590564,2.66802563089004
2004-01-27,0.26075619298,3.56587509026961,4.24048375957157
2004-01-28,-2.384048548,3.99320527585706,8.06905173626149
2004-01-29,0.71047957372,5.12754925060638,8.15387093699007
2004-01-30,-0.529100529,5.67929395231463,4.52234216804916
2004-02-02,-1.0638297872,5.08079699698132,6.40762050981999
2004-02-03,-0.26881720423,5.84149118859827,4.42807021268882
2004-02-04,-2.111410602,5.53079564190924,4.89210367093152
2004-02-05,2.8912345113,5.27371551048121,3.8876595292218
2004-02-06,1.2934879571,4.63869462780653,3.4291594973851
2004-02-09,-0.18934390127,4.42036283419963,1.89668300751754
2004-02-10,1.3808620461,3.64820666676726,2.56386275145883
2004-02-11,3.5683202785,3.54413565944788,3.7284068290811
2004-02-12,-0.2941176469,3.5996211523667,2.10110506118306
2004-02-13,-3.0762747578,3.1091920057598,8.61680597480493
2004-02-17,0.695652174,4.80566169454157,3.47721728094594
2004-02-18,0.43177892912,4.08550060380106,2.50201903276607
2004-02-19,-3.39638865,3.87327350415327,4.94762842202299
2004-02-20,-0.31152647989,4.43841402792611,2.63247630868165
2004-02-23,-0.93749999987,4.09278406558274,4.34954178683956
2004-02-24,0.7661108606,3.92738545460628,6.3351354950535
2004-02-25,2.0125223615,4.60061734049183,2.94314700426859
2004-02-26,1.0083296798,4.05118641818526,1.65585143706817
2004-02-27,3.8194444445,3.46281553244855,3.10406828613835
2004-03-01,0.41806020072,3.7588395927478,3.14313012214366
2004-03-02,-0.87427144044,3.60451270671875,2.2384890977176
2004-03-03,0.46199076023,2.96537446263639,3.37703552463908
2004-03-04,5.1839464884,3.20346630299789,3.19908944627798
2004-03-05,6.2798092209,3.3214668823902,20.1309795631863
2004-03-08,-2.7673896783,8.21159888278627,11.7126605380964
2004-03-09,4.2307692307,7.72488290854759,7.38236102595654
2004-03-10,2.1402214021,7.55463093714267,7.36067959783432
2004-03-11,-1.9147398844,8.00868048316568,7.9080859889977
2004-03-12,1.5101289135,8.65310675649954,4.51213038424478
2004-03-15,-4.0275761973,6.3728997892602,5.90452193951287
2004-03-16,-2.381852552,5.99473668590792,8.96120441465401
2004-03-17,1.4329976762,6.73881501862537,3.44490312284472
2004-03-18,-1.9854906453,5.32311669136786,5.98407349928697
2004-03-19,0.74016361505,5.56938669659583,4.77030062875639
2004-03-23,-2.204176334,5.40041275447717,4.45258510248432
2004-03-24,0.83036773431,5.18402528698514,5.5333104290233
2004-03-25,5.3725490196,5.01552293040389,6.51628858932246
2004-03-26,0.63267584665,5.5339774076772,2.83911500102589
2004-03-29,3.2174556212,4.53170426601022,2.43955818782172
2004-03-30,0.035829451917,4.20527558510312,3.09815978307286
2004-03-31,-3.1518624642,4.1806895947855,3.21624361697824
2004-04-01,0.25887573956,3.94933500977611,5.79540078111018
2004-04-02,1.4385835486,4.33454889073718,5.18950862186592
2004-04-05,2.9818181818,4.5032575620486,4.40410917599254
2004-04-06,-1.7302259887,4.5871745345917,5.32376462065851
2004-04-07,-1.868487244,5.00220096420195,3.33575598480861
2004-04-08,0.80556572684,4.56903136411422,3.47842595602412
2004-04-12,1.8525245188,4.29175983845832,2.19199930339366
2004-04-13,-3.9586305279,3.71048354291231,4.25976914634668
2004-04-14,-1.0768659487,4.03513960467684,5.03475837883194
2004-04-15,9.9849849848,4.12092594542588,12.657267401176
2004-04-16,-0.40955631403,6.50937688796562,5.68411990138047
2004-04-19,-2.8444139821,5.5376655837213,6.29265410773993
2004-04-20,-2.1869488537,6.07420183848208,2.4614452178158
2004-04-22,0.18031013351,5.2070606959668,4.69468873938751
2004-04-23,-0.28797696186,5.55001118959004,5.36211281347043
2004-04-26,-2.0577617329,4.87437345836755,3.48978007441499
2004-04-27,-0.70033173606,4.30432431768887,4.15389515718813
2004-04-28,-1.8188567186,4.17824257341698,5.40978525629658
2004-04-29,1.2098298675,4.71098795288506,9.41212675852483
2004-04-30,-3.6981695927,5.95960831050058,9.18556171608264
2004-05-03,1.1249030256,6.37755012127029,6.5012045243278
2004-05-04,0.26850786344,6.26012820730525,11.815359334144
2004-05-05,1.9510328997,8.06957373941375,7.72079984373287
2004-05-06,-0.26266416507,7.62206881561455,6.24027237522443
2004-05-07,0.33860045151,7.02562297994518,4.6778005944784
2004-05-10,-1.4623172104,6.26467748560479,7.15710819902687
2004-05-11,3.2724505327,6.77768278963976,4.8164298396359
2004-05-12,0.58953574062,5.61736488581486,8.77509963781203
2004-05-13,-0.40293040283,6.45148792069409,6.87400522318075
2004-05-14,-0.47811695486,6.2186193086452,5.94946166609255
2004-05-17,-1.5521064301,6.20684434062853,6.96482814314317
2004-05-18,1.5765765766,6.37379851843793,3.85982957539525
2004-05-19,-2.1803399852,5.67749661325111,2.26918758506452
2004-05-20,0.90668681532,4.67170148415021,4.50117591676242
2004-05-21,1.4975664544,4.78986783003483,2.91337469213566
2004-05-24,0.84839542615,4.18599114393998,5.99440438563947
2004-05-25,3.9136795904,4.62301667666187,3.17261709217004
2004-05-26,0.35198873629,4.04499081201813,5.3646716637046
2004-05-27,-1.1925640126,4.77425408922555,3.50145683233928
2004-05-28,-0.39048633298,4.33785412463306,3.39256173599071
2004-06-02,3.064861012,4.35904009448049,4.20744974497416
2004-06-03,-1.7980636238,4.27447480540487,6.11710167390711
2004-06-04,1.3380281691,4.90851633962078,3.63915166618182
2004-06-07,3.5788742183,4.27298459265521,3.15044728365465
2004-06-08,1.8114726601,4.09776124456488,4.15171092542677
2004-06-09,-0.4942339373,4.33288875120832,2.97620365619196
2004-06-10,1.7880794701,3.97495842325528,2.73668502655461
2004-06-14,-2.0169160703,3.55327054235293,2.04324711424712
2004-06-15,1.8924302789,3.22817594224045,2.79277837515005
2004-06-16,6.6797002281,3.30716850417575,5.91608422721337
2004-06-17,0.21380574217,4.02458398590452,4.79083766783802
2004-06-18,0.30478512635,4.01444731738531,3.14300012842899
2004-06-21,-1.7623822545,3.75573081692412,4.60642855184418
2004-06-22,2.0723785956,4.27500534407107,4.37251797567208
2004-06-23,2.1212121212,4.4096464942325,2.55985086457217
2004-06-24,-1.5430267063,3.73086328706742,2.32913643390087
2004-06-25,1.5672091622,3.40944435466474,3.41553955372887
2004-06-28,-3.590504451,3.63080520563748,6.00636574008385
2004-06-29,0.030778701148,4.2333108482875,4.63561432348386
2004-06-30,0.12307692304,4.03277383118387,4.70740859979242
2004-07-01,-0.73755377998,4.27534516869477,2.40695274723395
2004-07-02,-3.7770897833,3.87780490112144,9.34867635011233
2004-07-06,-0.41827541827,5.76559049552539,3.40310620265284
2004-07-07,-1.8093699516,4.44467176350696,3.92610541792411
2004-07-08,-0.82263902596,4.44497771869059,4.34515607463291
2004-07-09,-0.36496350376,4.48250419884164,3.16928446796691
2004-07-12,-2.9637029636,4.36153048411095,4.37937704612306
2004-07-13,0.27453671937,4.03141931609978,3.73445275356159
2004-07-14,1.2320328542,3.96011109665778,6.16475866564388
2004-07-15,11.325219743,4.6466996787019,10.3815893912747
2004-07-16,-2.216823565,6.08693440409297,3.91062266327081
2004-07-19,-0.71428571437,5.05087008825353,2.51302073735898
2004-07-20,0.71942446048,4.58432105961325,2.09611075245095
2004-07-21,-1.8012422361,4.31716498267299,4.12155594633364
2004-07-22,0.18975332059,4.45205285314761,5.068617492011
2004-07-23,-3.0934343434,4.04022460215074,4.94861971229075
2004-07-26,1.8241042344,4.1359828548985,5.98458626249513
2004-07-27,3.7428023032,4.71481845315343,4.41381172960947
2004-07-28,-0.49337033597,4.70721672430592,6.79159552155494
2004-07-29,1.1465757669,5.43138877479204,2.90089620937392
2004-07-30,-0.91911764703,4.50089617784812,3.94793674584798
2004-08-02,-2.3500309216,4.5695004488321,3.25583104528182
2004-08-03,-0.91830272313,4.1431952116707,2.463352194399
2004-08-04,1.597954618,3.79335576165586,3.08645297828166
2004-08-05,-1.2582573136,3.46006977716845,2.75706855648308
2004-08-06,-5.1290219816,3.38331640163378,5.94411039115093
2004-08-09,1.7461383479,4.16639292162814,5.44278571817272
2004-08-10,4.0264026402,4.32429880244808,3.23216389150862
2004-08-11,-1.6180203044,4.02462769253939,3.94899540206791
2004-08-12,-2.063850371,4.24051298592158,3.65195831545563
2004-08-13,1.5475798486,4.28597323926011,3.47222670627483
2004-08-16,-0.19455252914,3.96916664318416,4.68304765452264
2004-08-17,0.29239766081,4.06233325876297,5.22002133070097
2004-08-18,2.8182701652,4.3800980971497,4.66440132470497
2004-08-19,-3.2451165721,4.374532494656,3.5546647046724
2004-08-20,0.29306414835,4.1800117626611,2.45306333906458
2004-08-23,0.90909090904,3.86762447167465,2.53675277260356
2004-08-24,2.7992277994,3.63300846446895,2.88876176589957
2004-08-25,3.4428794992,3.42766177493891,3.45024098975631
2004-08-26,4.8714069591,3.37758327488279,5.93780462956742
2004-08-27,-0.89440276979,4.07840981617437,2.25272595332661
2004-08-30,-0.66957787476,3.38942090189226,3.13936678939827
2004-08-31,1.0844079718,3.61048441312492,4.05280045181648
2004-09-01,3.9721658452,3.89658516229999,5.94855141497885
2004-09-02,-0.55772448404,4.5142335386355,3.71470071103662
2004-09-03,-1.2058328659,3.89159349894663,3.38310164913876
2004-09-07,1.5043996595,3.95899795216571,2.90841961214884
2004-09-08,1.649888143,3.85231644299792,4.65389379203955
2004-09-09,-1.7881705638,4.21314381338649,3.23790214515667
2004-09-10,0.47619047618,3.65858977192628,3.57061042858681
2004-09-13,-0.78059659882,3.70269078470136,2.76312274439923
2004-09-14,-0.28097780287,3.48778068745032,3.17303122137295
2004-09-15,-0.81713158634,3.58491421466401,2.59833192747867
2004-09-16,3.2670454544,3.25583908086805,4.7489612311772
2004-09-17,2.1733149933,3.79434672005477,3.32077612688322
2004-09-20,1.5347334411,3.50771310408275,2.4761914897348
2004-09-21,0.79554494823,3.31663177840912,3.5536363137727
2004-09-22,-2.8676664036,3.54518878410027,3.23288994284181
2004-09-23,0.94799566632,3.56334529404524,2.48360248441619
2004-09-24,0.05366246296,3.1860262657225,4.27882521314266
2004-09-27,0.64360418346,3.61051504722912,3.2912454581551
2004-09-28,1.3589128697,3.52691192176724,2.5506374880926
2004-09-29,1.6824395374,3.26863109570662,2.4681783760028
2004-09-30,0.18097207849,3.17226463775536,2.44580734706191
2004-10-01,-0.20645161294,3.16008991060646,2.29809229122526
2004-10-04,0.31031807612,2.90801222357976,1.46407864604497
2004-10-05,1.4952307296,2.53708916459009,2.6635756309625
2004-10-06,3.2258064515,2.75135078466696,2.19501957162316
2004-10-07,-2.5098425198,2.63307693617618,3.058855911202
2004-10-08,-1.4134275617,2.85078859240331,1.93045497491239
2004-10-11,-1.2032770098,2.59841201010309,2.15694722633769
2004-10-12,-0.77740347242,2.70675238419866,3.79323824819544
2004-10-13,3.8130060067,3.11532789057618,4.63810959722127
2004-10-14,13.157232704,3.53957085642732,10.0742720085889
2004-10-15,1.1560693642,5.28957844318051,5.21240283098352
2004-10-18,4.9450549452,4.81880383812268,5.18811099892027
2004-10-19,-0.69109947644,5.14758773573275,5.0337354207843
2004-10-20,0.10544074211,5.26628406223988,3.42709403100807
2004-10-21,0.99009901005,4.86104796286476,2.6061846309327
2004-10-22,-1.1055486026,3.89887907801895,2.15309515595387
2004-10-25,0.29529635103,3.48028499668202,2.63364563339073
2004-10-26,0.88328075708,3.286221313764,3.4117908183306
2004-10-27,4.8572024183,3.23934725106717,5.02291121440886
2004-10-28,3.7574552684,3.70343302942169,3.68313290229065
2004-10-29,0.40237593421,3.59498651147541,3.52730434742028
2004-11-01,0.095419847275,3.72407136157098,4.13526841021115
2004-11-02,2.0019065776,4.00345453509834,2.71572074411846
2004-11-03,3.3831775701,3.68362015980157,4.43425896641232
2004-11-04,-1.5548725366,3.93572479198626,4.83057060377016
2004-11-05,0.49586776859,4.14262774277394,7.78955094292219
2004-11-08,-0.62134502914,5.15458933518775,4.32059100017821
2004-11-09,-0.60684075033,4.58004376230453,3.03710001472344
