Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2016-05-18,1.1445074339,0.12590807252646,-3.3524750952988,-2.09511957020748,1.56648933887482,-4.07003204997961,-5.55709769065011,-2.49633251575082,-3.50232283608698,0,0
2016-05-19,-0.38071065992,0.125893015727469,-3.35246944402526,-2.09510669275167,1.46167433261871,-3.9272332980058,-5.36367951704268,-2.40708519876584,-3.37883852656282,0,0
2016-05-20,1.0828025477,0.127690058467453,-3.35314392869446,-2.08700517357832,1.3417876958847,-3.75644298870056,-5.1336119010899,-2.28980407142583,-3.2239671218867,0,0
2016-05-23,1.2707414409,0.128668039496064,-3.35351099465004,-2.08785509975824,1.30241560935974,-3.69847355945356,-5.05576492909982,-2.25406370571408,-3.17431835852365,0,0
2016-05-24,1.5244218604,0.130401156883393,-3.35416148619466,-2.08936128627647,1.27472758293152,-3.65657577405194,-5.00020041021798,-2.22856785044816,-3.13881143482758,0,0
2016-05-25,1.7568947906,0.129662407661843,-3.35388421119544,-2.08871926737689,1.29366075992584,-3.68501895539042,-5.03822517552727,-2.24603035934361,-3.16308469565464,0,0
2016-05-26,0.79301345104,0.129962998865475,-3.35399703219521,-2.0889804997791,1.34326410293579,-3.75729511240588,-5.13634977340659,-2.29115017270437,-3.22558916178718,0,0
2016-05-27,-0.059755004531,0.129367592267146,-3.35377355803203,-2.08846305451093,1.26814877986908,-3.6473876475365,-4.98704209997897,-2.22249476450117,-3.130491545212,0,0
2016-05-31,-0.4882909815,0.124569489139006,-3.35197268433594,-2.08429320525693,1.1160329580307,-3.41653694888935,-4.67110814976839,-2.07732914874809,-2.92958698839986,0,0
2016-06-01,-1.4019627479,0.124225692793142,-3.35184364713529,-2.08399442490602,1.03080379962921,-3.27885116247192,-4.48441706623798,-1.9916227597325,-2.81072329773412,0,0
2016-06-02,-0.75157424344,0.123194701904321,-3.35145668497066,-2.08309842986927,1.05365526676178,-3.31699888573286,-4.53540112039023,-2.01505816377939,-2.84328364302994,0,0
2016-06-03,0.2046663938,0.122557629105358,-3.35121757221808,-2.08254477408811,1.03408110141754,-3.28528809100599,-4.49204243188557,-1.99517753501862,-2.8157323106258,0,0
2016-06-06,0.72508169924,0.121374726215648,-3.35077359286994,-2.0816323174034,0.967553555965424,-3.17459027068831,-4.34138275233887,-1.92620833615092,-2.71992056924997,0,0
2016-06-07,0.40555611886,0.121964294994724,-3.35099487592242,-2.0820291299403,0.934288740158081,-3.11706086241856,-4.26386463883525,-1.89049617720686,-2.67050527419778,0,0
