Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2018-07-10,-0.12068422711,0.104523951549123,-3.31983338010769,-2.10857274235764,0.992863416671753,-3.20344208379711,-4.43378582429837,-1.99651131623581,-2.79682309146725,0,0
2018-07-11,-1.2976096665,0.10469011311489,-3.32001923595249,-2.10872664724638,0.914731442928314,-3.07062919248613,-4.25153112372608,-1.91212965730302,-2.68029714964859,0,0
2018-07-12,1.6766020864,0.105144330781879,-3.32052728971228,-2.10914736017827,0.924770891666412,-3.08804102943132,-4.27529593067384,-1.92311741364641,-2.69546291483181,0,0
2018-07-13,0.15704339639,0.106615983268481,-3.32217336962784,-2.11051045826396,0.994192898273468,-3.20589724222459,-4.43654047194239,-1.99775757816427,-2.7984812123509,0,0
2018-07-16,-0.21951601966,0.106492382899825,-3.32203511954078,-2.11039597510476,0.93129575252533,-3.09939328875734,-4.29050247555104,-1.93011709732944,-2.70510530952325,0,0
2018-07-17,0.2828557961,0.107791185639833,-3.32348786271491,-2.10521182314969,0.861658751964569,-2.97725555903924,-4.12266459295231,-1.84638381067336,-2.59730818942135,0,0
2018-07-18,-0.54844606957,0.108165655797872,-3.32390671690211,-2.1055203575907,0.816028714179993,-2.89446246443532,-4.00904584975969,-1.79384158203385,-2.5246281234969,0,0
2018-07-19,0.77731092442,0.108513705294898,-3.32429601892273,-2.10580712345096,0.798684239387512,-2.86238091085462,-3.96497745649649,-1.77342791786329,-2.49642074941483,0,0
2018-07-20,-0.22930998539,0.110421969502129,-3.32643045990911,-2.10737938553339,0.799058854579926,-2.86307727856025,-3.96550389197925,-1.77336640178308,-2.49660741022253,0,0
2018-07-23,0.088800668709,0.110348054975695,-3.32634778467257,-2.10731848568168,0.774109721183777,-2.81628932576429,-3.90138517829894,-1.74374461739574,-2.45560215898713,0,0
2018-07-24,0.7254318667,0.110107066310057,-3.32607823285514,-2.1071199296642,0.738735437393189,-2.74864786294247,-3.80871317954943,-1.70095661401803,-2.39634964265472,0,0
2018-07-25,0.9430051814,0.111380604727369,-3.32750271725585,-2.10816922679846,0.738203585147858,-2.74756895911876,-3.80697775380492,-1.69993256421868,-2.39512566877251,0,0
2018-07-26,-0.31310953709,0.114085896975796,-3.33052865393343,-2.10258680051252,0.756253004074097,-2.78223535427127,-3.85392649819875,-1.71438263330507,-2.42441659514718,0,0
2018-07-27,-1.6631481385,0.114097546787942,-3.33054168453812,-2.10259934099276,0.74006974697113,-2.75107775745422,-3.81123767347172,-1.69471203349622,-2.39710577490589,0,0
2018-07-30,-0.56026809098,0.116902784317644,-3.33367941249907,-2.08304278667452,0.796071290969849,-2.85750024031314,-3.95641153413929,-1.74164688362279,-2.48334449429914,0,0
2018-07-31,0.20009478194,0.114700444894569,-3.33121604106827,-2.08099415810312,0.799033343791962,-2.86302910386804,-3.96447744233344,-1.74547245262752,-2.48864799463385,0,0
2018-08-01,5.8910084608,0.112728676777071,-3.32901056937851,-2.07916000826255,0.763763010501862,-2.79661136798563,-3.87390855086668,-1.70432277002463,-2.4309978064404,0,0
2018-08-02,2.9230769231,0.117929799727515,-3.33482815478338,-2.08399812220995,1.45314228534698,-3.90208386876068,-5.38647978280878,-2.39425390136395,-3.39627736765517,0,0
2018-08-03,0.28930999579,0.120405825244343,-3.33759765091835,-2.0863013351317,1.79756057262421,-4.35441600361265,-6.004545530165,-2.67676379568107,-3.79105910542433,0,0
2018-08-06,0.51925573334,0.119927621720247,-3.33706276838071,-2.08585650751242,1.5293847322464,-4.00696102512991,-5.52917963822544,-2.45961556858917,-3.48746504869535,0,0
2018-08-07,-0.93748505287,0.119127584439149,-3.33616790677982,-2.08511230831448,1.33852112293243,-3.74063431483832,-5.16493658793428,-2.29323212533186,-3.25485515438433,0,0
2018-08-08,0.067596929148,0.119877968909339,-3.33700723047653,-2.08581032018725,1.24877905845642,-3.60918701210054,-4.9847036790526,-2.21098968729546,-3.13977482708062,0,0
