Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2018-12-12,0.27871671718,0.121263248163939,-3.42316134349566,-2.12336990898032,3.05329632759094,-5.86026071378777,-7.81015698426152,-3.58904623367983,-5.00370189250471,0,0
2018-12-13,1.0940272026,0.12112833357791,-3.42306888265189,-2.12325839096236,2.75160050392151,-5.55704085444958,-7.40805409489818,-3.40092184627218,-4.74385830623831,0,0
2018-12-14,-3.1997660134,0.12031452856544,-3.42251115868492,-2.12258571408831,2.60877394676209,-5.40762262663448,-7.2097004964601,-3.30802211957974,-4.6155770841565,0,0
2018-12-17,-0.93062605756,0.117659401349096,-3.42069152368489,-2.12039103274728,3.13614439964294,-5.9400988381091,-7.91503300739566,-3.63737555592798,-5.0707877229084,0,0
2018-12-18,1.2992558253,0.116154776654722,-3.41966036113307,-2.11914733650491,2.94609093666077,-5.75341200630369,-7.66706804292511,-3.52118797115625,-4.9103637950214,0,0
2018-12-19,-3.1191666167,0.118521469180226,-3.42128232354874,-2.11434622036656,2.92124485969543,-5.72901439569961,-7.6353693281902,-3.49524500348617,-4.88902437112362,0,0
2018-12-20,-2.5234632357,0.117679353171994,-3.42070519724261,-2.11345103848195,3.29257488250732,-6.08934540833071,-8.11294199164673,-3.71727343336323,-5.19727140000557,0,0
2018-12-21,-3.889561946,0.115639832531517,-3.41930745512394,-2.11226742035178,3.94495415687561,-6.67575740347854,-8.88998793444117,-4.07972642468948,-5.69852029805065,0,0
2018-12-24,-2.587407948,0.114114912014564,-3.41826238326153,-2.111459943669,4.96532678604126,-7.5028036789358,-9.98628217658455,-4.59085407390454,-6.40579177404272,0,0
2018-12-26,7.0421575972,0.11495503046178,-3.41883814058168,-2.10945819628672,4.99608039855957,-7.52680242940553,-10.0183246141735,-4.60008769601538,-6.42455097438635,0,0
2018-12-27,-0.64897881284,0.117865206423713,-3.42083256781816,-2.11224774131033,7.49306344985962,-9.24613734355218,-12.2989479774746,-5.66408782509401,-7.89779208068324,0,0
2018-12-28,0.051232789156,0.119198357542946,-3.42174621460011,-2.11301642242061,4.61598968505859,-7.23237356323686,-9.62901669742712,-4.4205866600988,-6.17465067812059,0,0
2018-12-31,0.96652371503,0.118969707024809,-3.42158951382773,-2.11288458490301,3.89105796813965,-6.63037729103065,-8.83070577571722,-4.04885672940809,-5.65916734191861,0,0
2019-01-02,0.11411182968,0.121240333108073,-3.42314563914921,-2.11239347740932,3.50916957855225,-6.29126227331877,-8.3816530335174,-3.83585939550674,-5.36741841748781,0,0
2019-01-03,-9.9607396151,0.119754791212706,-3.42212755458807,-2.11106806018827,2.99922943115234,-5.80678272246021,-7.7388305120138,-3.53625272254828,-4.95218978896087,1,1
2019-01-04,4.2689359308,0.115328217417508,-3.46336504905023,-2.1098373310867,5.31351709365845,-7.86809790839082,-10.5529598717176,-4.74807203974636,-6.69549030954245,0,0
2019-01-07,-0.22258195077,0.117923040449308,-3.46581333609327,-2.11228108780974,4.7274341583252,-7.41767826967306,-9.94969196392149,-4.4747386493427,-6.31126628078109,0,0
2019-01-08,1.9063070373,0.117778921731681,-3.46567735611132,-2.1121979904517,3.28045916557312,-6.15926903738147,-8.268503871039,-3.7078420818589,-5.23762322796649,0,0
2019-01-09,1.6981757877,0.119167254981964,-3.466987286795,-2.11299848900649,3.08040022850037,-5.96576605238072,-8.009477877387,-3.58937097160278,-5.07251912583738,0,0
2019-01-10,0.3196138543,0.119655231590309,-3.46744770617347,-2.11327985125843,2.79976987838745,-5.68225611463304,-7.63058672467336,-3.41639300496473,-4.83061983069963,0,0
2019-01-11,-0.98179453835,0.118505561597734,-3.46636296085092,-2.11261696346305,2.61293816566467,-5.48472640002262,-7.36707669271825,-3.29645214076349,-4.66210769686131,0,0
2019-01-14,-1.5037100269,0.119140699088634,-3.46696223057778,-2.11298317715379,2.42005586624146,-5.2742490610284,-7.08571250660421,-3.16792765442545,-4.48251506988222,0,0
2019-01-15,2.0466666667,0.120141902298279,-3.46790689339893,-2.11356046054177,2.37297558784485,-5.22198332361093,-7.01561621816065,-3.13568502726445,-4.43789572425752,0,0
2019-01-16,1.2216632913,0.122003918364018,-3.46966375687355,-2.11463407969575,2.4606556892395,-5.32067624489595,-7.14691113714043,-3.19511202271621,-4.5220586617117,0,0
2019-01-17,0.59377823673,0.119817829311919,-3.46760112160495,-2.11337360341854,2.38438749313355,-5.23466527264568,-7.03264602524102,-3.14353999380191,-4.44872463377385,0,0
2019-01-18,0.61593737973,0.118212207723392,-3.46608617338573,-2.11244781866125,2.17956018447876,-4.9988864323768,-6.71809706451297,-3.00046497438345,-4.24760371793945,0,0
