"Date","Returns","Sigma2_GARCH","Sigma2_GAS","Sigma2_MSGARCH","RV_AMZN"
2008-07-30,0,9.68717270703615,12.6004239752885,9.32676429835201,7.56161800591346
2008-07-31,-2.3909985935,9.50051964600169,11.8529286903783,9.02706817398289,7.65515755795545
2008-08-01,-0.77285826565,9.42572351303519,11.8119585589471,9.05242458111514,8.44563815639607
2008-08-04,-0.052805280484,9.259007838305,11.2055841420114,8.83212450093839,13.2638021061202
2008-08-05,4.4908202352,9.08280504408136,10.5504233431029,8.67312724536751,4.61424697880073
2008-08-06,-1.2893439515,9.22731580768597,11.3949500955001,9.25583994835301,5.09348919757481
2008-08-07,-1.4598540146,9.0856603460203,10.9527670204341,8.72407281180093,6.05949414860762
2008-08-08,4.6263807668,8.9560490868599,10.5946702771097,8.59927408455379,6.55887928259732
2008-08-11,9.4149795057,9.12365299498742,11.4881352098216,9.23655962149463,19.8247248288761
2008-08-12,-0.95357021228,10.3925904376796,13.5457426139408,18.1356003047718,9.44289666598826
2008-08-13,-0.64183381082,10.2090597964404,12.8676843782957,10.0979525079756,11.1244504516386
2008-08-14,1.545737686,10.0200347391636,12.1664754090511,9.42005076344619,5.79422146397051
2008-08-15,-1.8516414858,9.85815364660329,11.7209186878991,9.2727362080793,7.30105213849226
2008-08-18,-3.8078703705,9.73388629700116,11.4601746605079,9.19775464943824,4.89434595479868
2008-08-19,-2.1898688485,9.80775941190355,12.0665619585582,9.52832825098265,6.34815147445935
2008-08-20,1.0333374339,9.70925187923748,11.9254955773085,9.22045590904353,6.15716188458277
2008-08-21,1.375867527,9.53502521862011,11.3444784714168,8.98510558544382,6.12204097315329
2008-08-22,2.4021138603,9.37712966470234,10.8961689784172,8.86056967221504,4.23206118043462
2008-08-25,-2.8266479007,9.28310480911168,10.8628079744245,8.84030363179292,4.99939097152718
2008-08-26,-1.3156306577,9.25370170428842,11.0650111305063,8.89889573773776,3.12046080720083
2008-08-27,-0.036692759295,9.11269627359023,10.6521986590734,8.66182471260415,4.13987699272999
2008-08-28,2.0677841674,8.93986008886198,10.0324586109186,8.48653558304068,3.48926125312163
2008-08-29,-3.1287461041,8.83273029304494,9.91171603444478,8.45274591294196,2.80557860195653
2008-09-02,0.74248236597,8.84564690740576,10.2815384025475,8.6264721673148,6.47678070231055
2008-09-03,-0.78614420827,8.68462287937453,9.74586283321062,8.29601882797204,6.21749998925524
2008-09-04,-3.3923486443,8.53588631137764,9.2756391020898,8.17451379982374,5.26775855682741
2008-09-05,1.4866077148,8.58595334977695,9.76982114194731,8.47931730651473,7.89235926445902
2008-09-08,2.4876878395,8.45534230171635,9.45595911952163,8.14180853659208,13.5391583095115
2008-09-09,-2.6121241992,8.38977860799396,9.53443010625066,8.14398283460906,6.65452525913416
2008-09-10,-2.9099190283,8.36094084827082,9.7072000112993,8.17719413891913,10.7230539521049
2008-09-11,3.6095908261,8.36181401295757,9.99480631508604,8.23391845428886,14.2939099868461
2008-09-12,-1.5218211545,8.40786450525777,10.5098532055229,8.36761198419869,11.1099616369714
2008-09-15,-1.2260536399,8.2977187943538,10.2007877535413,8.04239942071549,11.0968795107788
2008-09-16,1.797258857,8.17512335674125,9.81504623265468,7.91584596477929,15.3817479383477
2008-09-17,-9.1324780896,8.06987616443691,9.60504651056848,7.8470732448179,21.6992538686176
2008-09-18,6.9331842325,9.36505122592006,11.4124182082868,18.0879405075157,26.6525395546946
2008-09-19,5.8823529411,9.95934542998212,13.0126063899209,18.1264406741961,53.5272454057945
2008-09-22,-7.4938271604,10.3186148993185,14.3727633564318,14.7641490704667,12.8104278714683
2008-09-23,-4.2306152409,11.0954093911733,16.3184910758692,18.0336471890334,14.3316466670914
2008-09-24,-2.5083612041,11.1960665409384,16.9747842315306,12.4114352113969,13.2382812853634
2008-09-25,3.0303030302,11.0912912953744,16.6871944061964,10.4806534007138,9.87461759142076
2008-09-26,-1.9145394007,11.0108787549314,16.6257910562329,10.2459859055249,12.1060113507411
2008-09-29,-10.396039603,10.8635639195055,16.0806990777968,10.0326219184728,70.0196509386476
2008-09-30,14.853985793,12.5126718840709,18.8130453688402,19.5273687189334,21.6420071793611
2008-10-01,-4.3705332601,15.8902043934185,22.4985321362027,32.2234060895367,17.4648691727534
2008-10-02,-3.1905720034,15.8980699759237,22.9780884310751,17.6778131118775,28.0564590167961
2008-10-03,-0.5344418053,15.7503577760322,22.6986008716751,14.3538949523968,34.3568344349099
2008-10-06,-2.6417910448,15.427341167256,21.3129886380413,13.5195377874384,46.1849350170884
2008-10-07,-10.286677908,15.2344377029312,20.8222352196172,13.3830257501272,52.0562631056805
2008-10-08,4.2720437457,16.7414520988987,23.9545850181866,18.8900091454178,96.0364194290308
2008-10-09,-8.2268108818,16.6732970746052,24.2253970240481,15.3058483894272,53.3472357463934
2008-10-10,0.44642857138,17.4963474096983,26.8006486934855,17.4430251791499,134.763041130475
2008-10-13,10.257777777,17.125777255209,25.1017185766727,14.8639776691737,18.9149492501737
2008-10-14,-9.9322799097,18.4792062077903,28.4707699786695,19.0799758637994,76.0060004505735
2008-10-15,-12.781954887,19.7873542217212,31.9192138298444,22.7100370687984,44.4233146297803
2008-10-16,3.222495895,22.1644033459076,36.6257254275926,30.15458336867,88.6241784850521
2008-10-17,0.7158480812,21.8407473327305,35.3917812648541,19.7515368340193,40.5370572730905
2008-10-20,4.5804540965,21.3711533891942,33.1168166065774,17.9804939225878,24.1840318103553
2008-10-21,-5.1727392864,21.2375849486189,33.092244279166,17.9156494854241,23.9390507835028
2008-10-22,-0.47780211025,21.25101968309,33.6038808696386,18.0255536217382,37.2015498458087
2008-10-23,0.6601320265,20.7963765509018,31.4386453569724,17.3222306945287,91.8546423771224
2008-10-24,-2.7027027027,20.3505206062896,29.4384310432072,16.9113750361763,84.9250576138998
2008-10-27,1.2663398693,20.0466700202299,28.4431453641526,16.7045705993217,41.0457434352419
2008-10-28,13.029447357,19.6352683995653,26.7977095998308,16.2988409291821,40.2369903435758
2008-10-29,1.5167737332,21.9990080526127,31.1167161712557,23.5013026762374,53.424856643306
2008-10-30,-0.31640007037,21.5518186129425,29.3657388851693,18.2200210308963,29.3181483600893
2008-10-31,0.93457943913,21.0871179067984,27.483977306532,17.3774787933138,21.5600091129513
2008-11-03,-2.5681341718,20.6403947916071,25.8176046911648,16.9634116743025,11.4644536002772
2008-11-04,4.8054509592,20.3171231042913,24.9896339890868,16.7351141359551,21.2904166158313
2008-11-05,-11.069289991,20.2428965733871,25.5565287148567,16.8270117339144,24.4966532009498
2008-11-06,-9.1573682185,21.9154189502351,29.2597212319676,21.5875823836928,30.6033634002801
2008-11-07,4.2143159679,22.8901473062276,32.382663558218,22.7763253636756,24.249785719685
2008-11-10,-1.5240804714,22.6682952895498,32.1310976312871,19.1826990713342,25.666506558623
2008-11-11,-4.4572843583,22.2202353447528,30.3547382621184,18.1240814393908,25.5779783546724
2008-11-12,-10.237580993,22.091317310531,30.4839806180292,18.117721993934,29.8662317852194
2008-11-13,8.1087584216,23.4186447974957,34.142220070671,21.3774627412344,54.5659534615194
2008-11-14,-7.0776763855,23.9708869018883,36.6340109267717,21.3386547717278,43.6499065229744
2008-11-17,-4.9341317365,24.3202966259303,38.4382802997885,20.9340564379828,34.4193325683999
2008-11-18,-3.1494079114,24.2190401629414,38.4684137536887,19.9536718092327,46.3444724394542
2008-11-19,-6.7637877211,23.869503624269,37.1358887235159,19.2945215641388,26.9837847709949
2008-11-20,-2.2600446428,24.1468989538677,38.6873831185985,19.9375919102719,72.160763427011
2008-11-21,8.1073365685,23.7140628344938,36.7881912369581,19.0730981290343,66.116361928553
2008-11-24,12.22603644,24.2589220326625,39.2436800429926,20.2753471200036,48.2073474097169
2008-11-25,-0.72941176468,26.1764254321234,44.1125513090846,25.0565562478743,38.5476980131357
2008-11-26,4.1953069447,25.611333627451,41.226368850855,20.7552417979311,27.1042425525416
2008-11-28,-2.8662420383,25.322385254233,40.3936326594565,20.2960845862884,10.1323591671707
2008-12-01,-5.2224824356,24.9167472299641,38.7364120451276,19.850812648392,36.2886789875562
2008-12-02,1.7790956264,24.8518847072815,38.9839951995963,19.964501936332,35.1077985932058
2008-12-03,9.7596504007,24.3503155875107,36.7713091512451,19.308641684125,48.1499675349787
2008-12-04,4.6671090466,25.3675557634061,40.2796470490757,21.5764968067766,35.3677860127261
2008-12-05,1.9864750633,25.1522842028031,39.8865308562606,20.2662518166801,36.2968211254177
2008-12-08,6.5271446332,24.6557013550487,37.701652062077,19.4922488650675,25.4208162804348
2008-12-09,-0.31122349737,24.7977706141098,38.957684809918,19.9631377647903,24.5288838086082
2008-12-10,-3.0243902439,24.2560458710235,36.3852566151106,19.1076431412538,26.5594982086681
2008-12-11,-2.9175050301,23.8920787789039,35.1135823480413,18.8422508222705,12.9456677484628
2008-12-12,6.2176165802,23.5255678279018,33.8605605663252,18.5356845968459,23.5635623356674
2008-12-15,-4.6829268294,23.6297160708403,35.0354968375194,18.9438856869899,16.3717976796331
2008-12-16,7.7379733879,23.5030811869985,35.0654824313995,18.699034239017,19.1403480988103
2008-12-17,1.045031351,23.956503649444,37.2965404048281,19.6567428590947,14.5161472233338
2008-12-18,-2.0684467845,23.444900436597,34.9542883441793,18.4111099290932,14.2298799844598
2008-12-19,-0.99846390167,23.013866714524,33.221653918764,18.0192889563044,10.2416872287095
2008-12-22,-3.3359193173,22.5328377778777,31.1918161630041,17.59723770264,11.2855079904313
2008-12-23,2.4879614768,22.2444673255316,30.4803921200422,17.4516500279794,6.2019641967768
2008-12-24,0.70477682057,21.8520567906183,29.2237059513894,17.0833862833546,1.49006326915071
2008-12-26,0.66096423016,21.3819840605104,27.3885627320311,16.6598077060907,6.87694411462431
2008-12-29,-4.5963692546,20.9222608581043,25.6761574457555,16.2890854957767,6.12009953935866
2008-12-30,2.7530364372,20.8459109919777,26.149069805007,16.4667606555366,5.12283064899217
2008-12-31,1.0244286841,20.5086915489838,25.3376441380408,16.0398305660783,5.87385787300526
2009-01-02,6.0062402496,20.0782015969194,23.8435950749473,15.629596757828,6.49374524709857
2009-01-05,-0.55187637963,20.2217258683777,25.2041533320602,16.2008880132459,13.9547296353353
2009-01-06,6.1043285237,19.7931180575069,23.6465482452108,15.4342829412091,8.58097866919357
2009-01-07,-2.0223152022,19.9628628237472,25.0688953261183,16.0433938846738,6.22992982333999
2009-01-08,1.7081850534,19.6109814531165,24.0068766187894,15.3434760408968,8.30950915689209
2009-01-09,-2.8866340098,19.2298381344917,22.8287166362777,14.9860666938029,10.8555488803969
2009-01-12,-6.4673031886,18.9706893700078,22.3788204799078,14.8497859960874,9.59949062491553
2009-01-13,-0.905238829,19.296955449175,24.0846996615654,15.7966659609302,14.476287453035
2009-01-14,-5.7531584062,18.9006086739142,22.6775444831474,14.7816793236225,10.0312953985512
2009-01-15,6.0837286039,19.0786506896223,23.9857874393985,15.400402816339,23.0992143912883
2009-01-16,0.29160186623,19.2612175406984,25.3886911921246,15.7029864484169,17.050127387335
2009-01-20,-6.1058344641,18.8476384685862,23.7762670742135,14.736610093688,15.5491316678526
2009-01-21,4.3352601155,19.0988168090385,25.2641786889196,15.5308067695391,14.5898443560951
2009-01-22,-1.1871784725,18.9836079172935,25.5072516684369,15.1059190643963,18.17477882656
2009-01-23,1.3816579898,18.6059444318362,24.0799853669241,14.5490256455476,23.8721396310611
2009-01-26,-1.9751135691,18.2332647088739,22.7774750840899,14.238105372757,12.8015203932556
2009-01-27,-2.3977433004,17.918989798905,21.8497720210279,14.0240163480982,12.5986271623298
2009-01-28,3.9636663912,17.6452099998881,21.1935764672805,13.8406892559187,13.9637477230526
2009-01-29,-0.71485305789,17.5144954373861,21.4156384986895,13.8595093579691,14.8230461056506
2009-01-30,17.64,17.1543100473014,20.1509791721606,13.4242910177554,15.3164913973648
2009-02-02,3.9612376744,21.9275848992338,24.303789451406,30.8717866690424,13.4225706887948
2009-02-03,3.9901880622,21.6950462078599,24.3551491639687,19.0953761389759,9.25816811144855
2009-02-04,-3.9786129895,21.4717435384521,24.4222891149444,17.2444025970675,8.1656093448658
2009-02-05,3.4719947593,21.2905043426171,24.5535518873462,16.8889483428386,9.15474169893255
2009-02-06,5.3339664451,21.0143930800426,24.2786821986365,16.5616914305488,9.2579256225138
2009-02-09,0.24042073619,21.0110235596422,25.215514882365,16.7615015854648,8.95967388411337
2009-02-10,-5.0966871533,20.5557548600216,23.6124089891915,16.0900732314252,10.9072044404883
2009-02-11,1.6490285896,20.5718803311024,24.4983225858651,16.4042544735232,9.55313088976775
2009-02-12,-0.61223855555,20.164910822082,23.2628457041372,15.7971508507,12.9353815942093
2009-02-13,-1.0944340213,19.7391192322681,21.850890917622,15.4228071252119,7.12642636797664
2009-02-17,-2.5134366109,19.339549555615,20.6497507330119,15.1135681435811,9.28510135888874
2009-02-18,1.1026431004,19.0421868350121,20.1326970844385,14.9343845152719,10.833912253587
2009-02-19,-0.64153969515,18.6488758079534,19.0196306019654,14.574506219575,8.39907595572511
2009-02-20,3.0831315577,18.2597788991735,17.9054479324248,14.2661068327118,12.6846811158452
2009-02-23,-3.3667397432,18.0146044832029,17.8018844747902,14.16014467116,9.74585267261011
2009-02-24,6.3036784961,17.8369526342439,17.9238269315221,14.0860506568362,9.1633376735032
2009-02-25,-2.8810975609,18.0936178872742,19.5044152663219,14.8547103907138,12.9206202325237
2009-02-26,-2.1503688588,17.8608405025464,19.2586473690724,14.1477963263076,10.8494563488108
2009-02-27,3.930060956,17.5683694682061,18.6491084710597,13.8176161999974,14.8761908739474
2009-03-02,-4.3216545764,17.4351864378359,18.979492105364,13.8308505462368,12.5719535905088
2009-03-03,-0.46781738984,17.3990638573524,19.5844436977502,13.9282649011424,13.2001836981962
2009-03-04,5.0405186386,17.0355240918237,18.4037880637767,13.3806502162958,11.9961557249881
2009-03-05,-0.061718870529,17.0767961224009,19.3600859931946,13.7517976304158,11.6080492500718
2009-03-06,-4.755287942,16.7153342559796,18.1601177412833,13.1478114939691,14.3124990073593
2009-03-09,-1.9452099206,16.7644121104579,19.0333329507333,13.5348062873965,18.0946547712508
2009-03-10,8.6295255414,16.4828449802553,18.3435406473468,13.0355808088148,9.12956669867737
2009-03-11,4.3068026178,17.3432709845945,20.8047808374233,15.9398047322135,17.0476148238982
2009-03-12,1.5173621241,17.2656867917661,21.2533283563953,14.201912595549,11.2620912937928
2009-03-13,-1.3653348662,16.9307268885125,20.1927528794683,13.4039427369835,6.61661953140266
2009-03-16,-2.4041964156,16.6102143224658,19.1921784740044,13.1221856899992,7.06579667717156
2009-03-17,6.5243356225,16.3680098095276,18.7122992363018,12.9843199518885,9.11835016565776
2009-03-18,-0.14015416955,16.7059353764815,20.3946928419322,14.0535621425228,14.6865847244792
2009-03-19,-1.6140350877,16.353907555069,19.1270940347285,12.980794281826,8.03158930956805
2009-03-20,-0.19971469337,16.0606985127265,18.2912359007229,12.7352005655463,4.41260203545488
2009-03-23,8.0331618068,15.7245919906313,17.1711222777819,12.4488366042623,4.61596808890108
2009-03-24,-3.6649907382,16.4391060367475,19.3863098410468,14.8844572020167,5.93932127683533
2009-03-25,-0.56310946302,16.3354287879739,19.5942539256711,13.411470149121,8.71636196658412
2009-03-26,1.7817679556,15.9992090428415,18.4272596041021,12.7279344418686,10.0506034644307
2009-03-27,-4.3018048581,15.707637614646,17.6588036969703,12.5003122648834,7.74406118093565
2009-03-30,1.3045944412,15.709498307297,18.3042914223903,12.778950610771,7.02674393112698
2009-03-31,2.7995520717,15.4023749204622,17.3739096100728,12.2851132113366,4.61354135237359
2009-04-01,0.081699346447,15.1983039597658,17.1512911523124,12.184093414445,7.46510658497497
2009-04-02,3.8639455783,14.880729824035,16.0997580386629,11.8673896246544,8.60743760050923
2009-04-03,2.3971705528,14.802927310822,16.5114265215662,12.0042912954098,5.4268556838593
2009-04-06,-0.23026736608,14.5799106880175,16.1410273233391,11.7234665039546,5.02529512991581
2009-04-07,-3.1798948583,14.2792733039673,15.168629202643,11.431613739886,5.43831767983002
2009-04-08,1.9467620183,14.1687415841381,15.3283255472964,11.5012981852114,5.15339160742435
2009-04-09,3.6243180046,13.9300910999808,14.8315323797074,11.2252962516002,3.24978081989451
2009-04-13,-1.0404914128,13.8458636849938,15.1752094761285,11.3043955107377,5.07809768946957
2009-04-14,-2.1788700279,13.5838004709092,14.4120687499721,10.9605569953975,4.92432202995818
2009-04-15,-3.2504532504,13.3949234270744,14.1250161153974,10.8671933961585,7.41639339627771
2009-04-16,3.3998126088,13.3133081401714,14.3719314371939,10.9274971146577,5.63770502974884
2009-04-17,1.0355987055,13.2183179873546,14.6235172301967,10.8654054342405,5.81972117480462
2009-04-20,-0.61499039084,12.9609772718599,13.8655088141729,10.5228285020334,5.68406770378235
2009-04-21,1.5083150704,12.7060233495743,13.093635940337,10.3250853753738,5.44807995020192
2009-04-22,0.58420116839,12.4787334775525,12.5756251843952,10.1763434092981,6.60120023892193
2009-04-23,1.7803030303,12.2288251353466,11.8658666560332,9.97731362186297,5.87794561843663
2009-04-24,4.776082372,12.0265493600595,11.5235761347264,9.86424117656791,14.8458110809927
2009-04-27,-1.5865498461,12.1442682680888,12.4709309523181,10.4208461954377,8.62382609859763
2009-04-28,-0.8662175167,11.9492394856622,12.0617426289462,9.87740098849584,4.72938457364783
2009-04-29,-3.1674757282,11.725721188793,11.459792878394,9.66220460023166,6.6905169457006
2009-04-30,0.91490161667,11.6743383478711,11.7864445491424,9.80578935468027,7.50988276305041
2009-05-01,-1.9374068554,11.4502271314343,11.1872106911338,9.4806622427812,4.29104906262198
2009-05-04,1.0258358663,11.2940857379943,10.9930034420526,9.41704914927131,6.37944867506313
2009-05-05,2.6701767583,11.0820677704035,10.470610279629,9.22023280255897,5.97534824606475
2009-05-06,0.1098901097,10.9691558197771,10.5738606343574,9.23284042543957,6.52203047751759
2009-05-07,-3.3052811317,10.7517878510967,9.95833672861585,8.98767654439484,7.08041694835746
2009-05-08,-1.6775983856,10.7391229251794,10.3987488032915,9.21414455179777,9.23420393129927
2009-05-11,0.84669660046,10.5828278951699,10.1522407783936,8.94728523200838,6.64980380288422
2009-05-12,-0.86502989434,10.3829024315795,9.64447356698394,8.7549999668485,6.25693908210388
2009-05-13,-4.7991787503,10.1964736187931,9.19812640526911,8.62986044052759,6.40832168202468
2009-05-14,1.2400593072,10.40732796714,10.1719042057538,9.54362634698396,5.8754171378488
2009-05-15,-2.0103847691,10.2234459762599,9.75817801719586,8.73320413952584,5.23940230944117
2009-05-18,3.1929347826,10.1015707436045,9.67624425002048,8.66913647822548,5.06784454643494
2009-05-19,2.5279789335,10.0608213586082,10.0331488322399,8.75786763280384,4.83518568145518
2009-05-20,0.12841916014,9.96039760392294,10.0987453476041,8.62402903306514,7.28811086279561
2009-05-21,-2.5779145825,9.76692704352872,9.51414658347736,8.38753146128952,6.09794195146569
2009-05-22,-0.4212743549,9.70230030121808,9.67386514169587,8.47707533968104,4.84095175523371
2009-05-26,3.6356425171,9.52029251308925,9.14628948296188,8.23229024796476,7.80216939487078
2009-05-27,-1.6456180636,9.54192367662517,9.69144116774373,8.51982500879646,5.56044694110183
2009-05-28,0.71335927369,9.41207078110664,9.47620303602101,8.23636376599064,8.31453685119792
2009-05-29,0.43786220212,9.23704833632758,8.98713002796296,8.05612145168395,5.45270150600066
2009-06-01,6.4880112835,9.06217724015239,8.49209605402782,7.92850364686228,8.27202468757704
2009-06-02,2.2636965683,9.56552891177918,9.79792124061043,10.5870847082042,8.00821857604061
2009-06-03,0.88308018367,9.45686597582584,9.76804071731176,8.527735866605,5.54424520016097
2009-06-04,-0.18674136318,9.28451238167723,9.29230205894113,8.1712490068446,5.48072965762084
2009-06-05,2.3854069223,9.10888744221148,8.76669648048363,8.02883673357064,7.41922176207084
2009-06-08,-1.3704888077,9.01995931847511,8.83926637148474,8.05427205640894,4.99211650224574
2009-06-09,0.83371931451,8.88723127133413,8.58289255746077,7.9203953033791,3.58571940474644
2009-06-10,-0.56270096466,8.72719602971929,8.17245094653807,7.77853379888659,6.37606557230286
2009-06-11,-1.039380991,8.57131819589241,7.76038936673919,7.66940252598849,5.4218059884692
2009-06-12,-1.8788656786,8.43424290208338,7.4748434590349,7.5900572691353,5.02177683850535
2009-06-15,-1.070409134,8.34556425710089,7.46943464005563,7.58536254549428,4.5846325013066
2009-06-16,-1.2382784324,8.21508814949909,7.20981581682008,7.45329513440742,4.69558111049734
2009-06-17,0.60864272673,8.09501578274099,7.01210325766517,7.37898752369748,8.9981736393682
2009-06-18,-1.2764670298,7.94939429104893,6.66184031640058,7.253097157288,5.20984274229121
2009-06-19,1.6728966235,7.83741533533515,6.50756006261752,7.20801095719914,4.34751525171195
2009-06-22,-4.5925747347,7.73352946493058,6.4468423109721,7.14963898053479,4.13863341500111
2009-06-23,-1.8572331017,7.96921240256889,7.27926423364983,8.26968461020549,6.17063939702651
2009-06-24,2.0468589082,7.89009691983659,7.27664302871161,7.40912180898548,6.64039566870444
2009-06-25,3.6962280812,7.80650731412853,7.29967821609287,7.28589397457537,5.24651800420608
2009-06-26,2.0437956206,7.87592631855791,7.88859695370901,7.63738002168468,5.14701521791931
2009-06-29,-1.0133524082,7.7924770728544,7.87843428005727,7.31826138128925,3.95223421322363
2009-06-30,0.7587618933,7.67284228129862,7.57893803478321,7.17407593016665,4.12699737949095
2009-07-01,-2.4623475973,7.53995118719674,7.21746969759458,7.06383944948036,3.20639450471121
2009-07-02,-2.7941176471,7.51778397879095,7.43239622637121,7.19669665961912,6.03929378965375
2009-07-06,-1.5380736259,7.527002687027,7.75758462997858,7.29313334631061,3.97591489596399
2009-07-07,-3.1626120358,7.438650311053,7.62002998445983,7.08015503189693,4.19425621921742
2009-07-08,2.2874520691,7.4883515679799,8.06893393522162,7.36607107192297,5.54472125672632
2009-07-09,0.9565667011,7.43062774701994,8.13900316438917,7.14786731907015,4.69867112735507
2009-07-10,-0.60179257353,7.30822097255878,7.78206518329008,6.96784673172876,4.96871553865878
2009-07-13,4.9465412854,7.18693152914151,7.40090249498551,6.87788408065505,5.71246494945222
2009-07-14,0.58917392907,7.4463643192003,8.32729096449413,8.16191903170567,3.88246328981545
2009-07-15,3.1726662601,7.31582125760008,7.8920812259247,7.04749848735047,2.30694339017439
2009-07-16,1.8450620933,7.33903983747095,8.29728201836385,7.25320403856016,3.06254613384505
2009-07-17,-0.30193937991,7.25630380140048,8.19352082029442,7.0356313105422,3.25137153883384
2009-07-20,2.7722772276,7.13025575016391,7.74680932776795,6.88757751345257,2.94646312917175
2009-07-21,0.88405304323,7.11985459331174,8.01143319221943,7.03655275473452,3.87161499375406
2009-07-22,-0.24716323996,7.00292354496686,7.64698813671148,6.81861968057668,3.50963525096224
2009-07-23,5.7213650185,6.88211369319196,7.22976438369176,6.72125795166256,4.66258993714275
2009-07-24,-7.8619367209,7.28375441128116,8.3041028275367,9.08093377450688,6.59763582014319
2009-07-27,-2.6014568158,8.2291164020134,9.80881907664674,18.5094734353424,3.8758645527232
2009-07-28,0.87844254504,8.20310252935257,9.9643927153007,9.21764093536652,3.76457041504972
2009-07-29,-0.75311838073,8.06035435034844,9.47513167886095,7.76458832062422,4.50417038671977
2009-07-30,2.0749347876,7.9254040622311,9.01529497662878,7.59837319445083,2.31382551973321
2009-07-31,-0.38331978149,7.84278445975473,8.9551061529438,7.58601347432342,2.98962665762109
2009-08-03,1.9589552237,7.70416114700453,8.46879573864189,7.4264583090829,4.59935585966299
2009-08-04,-1.8755718205,7.61949274988284,8.39610858840022,7.4139008454244,2.71927752670784
2009-08-05,-1.7599067599,7.54990422675322,8.33951834580905,7.3855138802483,2.55417982401261
2009-08-06,0.21354846358,7.4743527082405,8.24442775828788,7.32482876757834,3.91456596979048
2009-08-07,1.006274417,7.33989250771423,7.78049516901797,7.16083097950435,4.56178002197351
2009-08-10,-1.031411158,7.22103487439861,7.45711834452808,7.08192344086657,2.24514153228041
2009-08-11,-1.0421601137,7.11565249364421,7.18814784855162,7.01680047978296,2.12989142181327
2009-08-12,2.8721876495,7.01319389546966,6.93835689902664,6.94454379866712,3.01689100233237
2009-08-13,-1.5821312239,7.01455077381446,7.26507249745547,7.09923865686935,2.98218009904445
2009-08-14,-1.2056737588,6.94086468769539,7.17025046669991,6.94301284610354,2.8668679487765
2009-08-17,-3.0150753768,6.84950355970181,6.96562711352968,6.84844077896016,2.74779775111263
2009-08-18,1.3076733283,6.89716613390174,7.37843331859818,7.12624695392051,2.29798361611199
2009-08-19,1.0716025328,6.79905743234698,7.1572161898599,6.82641590211232,3.15357720187524
2009-08-20,1.3132530119,6.6949839779364,6.88767092642892,6.7307969342462,1.89236456873929
2009-08-21,1.0821738613,6.60188653815035,6.69745086336538,6.67271434811151,2.7037390665506
2009-08-24,-0.58823529407,6.50281822289339,6.45845999764002,6.59419142797387,1.91588471680649
2009-08-25,-0.3668639054,6.40028475785055,6.15703634996473,6.51493741451794,2.99681965944289
2009-08-26,-0.22568000941,6.29556931472429,5.8435297140346,6.43553391421884,3.03430073186768
2009-08-27,0.3690476191,6.19125338192911,5.53597555564227,6.35916749075662,1.8401949850119
2009-08-28,-1.8384533271,6.08798131912871,5.24920228627354,6.28453454464808,1.88425918632505
2009-08-31,-1.8970517159,6.05220505418642,5.3400824131382,6.34563787465361,2.35280491999126
2009-09-01,-2.5003079195,6.02123191261995,5.44487766029456,6.34309138352733,3.86742633726393
2009-09-02,-1.2885295604,6.03840944859062,5.73032964200518,6.45951985715111,3.58577406754716
2009-09-03,0.40952137188,5.97230721030717,5.63313980787422,6.27556405797739,2.73471944044203
2009-09-04,0.52255926585,5.87455940162502,5.34401715478531,6.16086322249487,3.93751546837334
2009-09-08,2.5738557119,5.78035320168753,5.0844110832317,6.09392630106858,2.34389836252562
2009-09-09,1.6563658839,5.78510417005485,5.36588624181558,6.24943824423321,2.59206681253432
2009-09-10,1.957684825,5.72902385320152,5.36120407190652,6.12073734559856,2.31610954726403
2009-09-11,0.82289803213,5.6910982907507,5.44791824290752,6.11831767346011,2.52395648781675
2009-09-14,-0.80435296895,5.60657792888875,5.22860489757884,5.99851745216134,1.38544558667461
2009-09-15,-0.36966372527,5.53137933647593,5.04162572361057,5.95267301644607,2.52455746027904
2009-09-16,8.5577498505,5.44730918561355,4.79595481368676,5.88312344222197,3.7707241771895
2009-09-17,-0.2866593165,6.5489738308626,5.8374939521008,19.0165157234945,5.16214203857286
2009-09-18,-0.17691287039,6.4394684909371,5.53537401867556,7.27367973877865,2.3808894875347
2009-09-21,0.31014621181,6.33117749310672,5.24315894445345,6.624205144479,2.26751034030925
2009-09-22,3.5225265017,6.22420045125247,4.96966213044977,6.51796231315755,5.33513237461125
2009-09-23,-1.4613333333,6.31092103113054,5.49528245291805,6.9374640480622,3.99560852261004
2009-09-24,-0.29227105442,6.24716402730092,5.46064973250411,6.61238610578435,3.830807819669
2009-09-25,-1.7261969384,6.14489452917953,5.18189052121173,6.47302469699692,3.1624431649436
2009-09-28,1.8669907202,6.1005143404882,5.24191972926781,6.50500106650639,2.34863538939361
2009-09-29,-0.5313957271,6.04839783506346,5.30647239269045,6.46090758257132,3.87671996784189
2009-09-30,1.7880505888,5.95529506277205,5.06606669359668,6.34106114600815,3.83618924479556
2009-10-01,-2.4850042844,5.90215870342328,5.11530223658276,6.34582421115965,3.69675330682455
2009-10-02,-1.3071177505,5.92080497337123,5.40400370119868,6.4922841907764,3.38595713947954
2009-10-05,-1.3132999443,5.85838956559323,5.33027433141109,6.3183261840538,3.89976243166043
2009-10-06,2.5262208188,5.79775528137807,5.26233992522104,6.26827718788033,3.54608976806446
2009-10-07,3.3659663402,5.79824597110322,5.52556022125477,6.36930230194832,3.44342894945699
2009-10-08,1.3302117697,5.87771876887584,6.02017036562067,6.64953460737914,2.6942432274335
