"Date","Returns","Sigma2_GARCH","RV_APPLE"
2015-04-29,-1.4705882353,1.23027279156945,2.23970412569923
2015-04-30,-2.7129975124,2.18079588835555,2.19036857993354
2015-05-01,3.0363563723,2.01910012293319,1.20355741656718
2015-05-04,-0.19387359434,2.17131354374901,1.16879594870813
2015-05-05,-2.2533022532,2.07567693397828,1.48396302833251
2015-05-06,-0.62798092213,2.07280859364227,2.43679811340246
2015-05-07,0.61852357612,1.81878932180354,1.83587420922293
2015-05-08,1.8840811113,2.01242584779099,0.861450953112194
2015-05-11,-1.0186491146,1.87756544309829,1.1924989726557
2015-05-12,-0.3601963268,1.67093917719579,0.944492440006094
2015-05-13,0.11520279658,1.72905301838549,0.874444872228195
2015-05-14,2.3331481629,1.6270773057297,0.446554124643616
2015-05-15,-0.13958898789,1.44060424634404,0.644684808244493
2015-05-18,1.1027413217,1.21071495465547,0.872441388886072
2015-05-19,-0.092172977929,1.22050183844183,0.814248095363925
2015-05-20,-0.0076881678979,1.22317793406708,0.760055694769902
2015-05-21,1.0226049515,1.19919092169114,0.486289551915358
2015-05-22,0.87525686904,1.17778906671599,0.578979776334241
2015-05-26,-2.2031084955,1.13447351747892,1.03940410445995
2015-05-27,1.8708532632,1.14238742383386,0.489642923654835
2015-05-28,-0.20068915892,1.23950974002867,0.585059230681095
2015-05-29,-1.1382607376,1.1096369633084,0.726640382221645
2015-06-01,0.19573226891,1.10328894664101,0.704230441165293
2015-06-02,-0.44049488642,1.13311921096153,0.654776581358523
2015-06-03,0.12311480477,1.13396286031693,0.42746486562397
2015-06-04,-0.58407623737,1.07275024533828,0.902083271922177
2015-06-05,-0.54885590616,1.02084236513008,0.710856577797528
2015-06-08,-0.66070734529,1.13498817817213,1.02459178553015
2015-06-09,-0.29733959318,1.0969886822027,1.31051143615633
2015-06-10,1.1458169831,1.17833211101536,0.633503510622984
2015-06-11,-0.22501551821,1.29765445610101,0.693891098973123
2015-06-12,-1.1042849366,1.20486190169871,0.62960377342008
2015-06-15,-0.19658724532,1.18871494416293,0.925303158333158
2015-06-16,0.53577056406,1.1669244774178,0.564128008171015
2015-06-17,-0.23510971778,1.20543754225172,0.760448129044885
2015-06-18,0.45561665356,1.06143736677102,0.487429732559023
2015-06-19,-1.0009383797,1.10850437540103,0.40295739358289
2015-06-22,0.79778830968,1.03597379849742,0.433303679412268
2015-06-23,-0.45450983462,0.993656714029253,0.335530985517628
2015-06-24,0.8501928678,0.941529958244134,1.00977339364059
2015-06-25,-0.47615330577,0.898210797990845,0.520082235208975
2015-06-26,-0.58823529416,1.04306742510532,0.787051655374552
2015-06-29,-1.7514792899,0.960689797446128,0.941114916961262
2015-06-30,0.71870232077,1.05115968834318,1.11346831165779
2015-07-01,0.93681482958,1.13578376815735,0.623696630403683
2015-07-02,-0.12638230655,1.25498466224908,0.426716137091282
2015-07-06,-0.34799114192,1.1282092386759,0.610718170101419
2015-07-07,-0.24603174616,1.08273885176092,1.18070301513696
2015-07-08,-2.4822977166,1.09516449063181,1.50090096132607
2015-07-09,-2.0396508118,1.22021598878374,2.30033071721625
2015-07-10,2.6734404932,1.32316853194583,1.17608689957976
2015-07-13,1.9305645685,1.65459791597569,0.534605667874313
2015-07-14,-0.03978990926,1.54671179161129,0.490594076294603
2015-07-15,0.96329910029,1.42745682752343,0.533834435903515
2015-07-16,1.3325973821,1.34117008991294,0.392291332627727
2015-07-17,0.86374601196,1.23942621052178,0.532385132901991
2015-07-20,1.8901404104,0.997910780438285,0.923936810809404
2015-07-21,-0.99946997816,0.94945379457152,1.60474301056071
2015-07-22,-4.2294455067,1.06097963791672,3.95908264634276
2015-07-23,-0.047915668256,1.30940793393814,1.31921913103491
2015-07-24,-0.527325024,2.11388867221518,1.13410733542952
2015-07-27,-1.3895582329,1.77544003667262,1.1122019996794
2015-07-28,0.49686405473,1.81592533485399,0.796386663534011
2015-07-29,-0.31609661219,1.83351482675117,1.04423397303207
2015-07-30,-0.5041060248,1.6899843166974,0.733315511490766
2015-07-31,-0.8743973196,1.40606277414339,0.836403886735603
2015-08-03,-2.3577906019,1.28604460640285,2.75401399063464
2015-08-04,-3.2083755487,1.26969287094529,4.42791733815567
2015-08-05,0.66294487096,1.79192925890249,3.72020672326342
2015-08-06,0.21761838434,2.5083638048385,2.49369385214015
2015-08-07,0.33874750279,2.7073648702788,1.62031941172226
2015-08-10,3.6357340719,2.70453302507572,1.22924607183883
