"Date","Return","Vol_GARCH","Vol_MSGARCH","Vol_GAS","VaR_GARCH_1","VaR_MSGARCH_1","VaR_GAS_1","ES_GARCH_1","ES_MSGARCH_1","ES_GAS_1","VaR_GARCH_5","VaR_MSGARCH_5","VaR_GAS_5","ES_GARCH_5","ES_MSGARCH_5","ES_GAS_5","RV_AMZN"
2013-10-14,-0.060793402008,1.78493024982644,2.18960216247398,2.03557579700768,-4.35543317235628,-4.79165227208111,-4.47134925077551,-6.86135943516795,-7.65628872559138,-7.06472776706528,-2.41632548334382,-2.80876174671008,-2.71396332351678,-4.19146410194638,-4.69915824875286,-4.62853651009725,1.75083492586301
2013-10-15,-1.3839716769,1.77113866407035,2.10758318485037,1.97452732345046,-4.31754772946464,-4.60194337362199,-4.34022131232514,-6.79817922384875,-7.3808323369375,-6.82952763710759,-2.39413151832111,-2.70492442177963,-2.63041595783823,-4.16344494292536,-4.63565306581336,-4.54898149061982,2.04632675489329
2013-10-16,1.3348563969,1.77165564874787,2.13304828445788,1.97948516148492,-4.32101243428294,-4.65300226965091,-4.348814557614,-6.79817922384875,-7.42414609055556,-6.86135943516795,-2.39655512185442,-2.74219646585365,-2.63555777154353,-4.16978079969211,-4.64454038754861,-4.54898149061982,1.45961093216644
2013-10-17,0.090180038023,1.77033393095925,2.10782388921064,1.97172183085805,-4.31439921405142,-4.61286238133868,-4.33842273048431,-6.79817922384875,-7.3808323369375,-6.82952763710759,-2.38604531588969,-2.70891364508172,-2.62423888996294,-4.15038818999893,-4.63725245051852,-4.53325077267675,1.31292366983803
2013-10-18,5.8438716736,1.75341716094766,2.08305426262253,1.91537720731262,-4.27472049194927,-4.53782057000284,-4.21092872332541,-6.70781383313494,-7.21631560237794,-6.62170555136628,-2.36293051687532,-2.66488398418274,-2.54360999444898,-4.11945187187098,-4.60189850278909,-4.39036880527276,3.20335430091964
2013-10-21,-0.75730168328,1.92507729165046,4.41431714127393,2.12167258588339,-4.69050252727226,-9.72559105039743,-4.65992920321312,-7.46835930444516,-12.5084787552643,-7.42414609055556,-2.60115405977073,-5.76183405733742,-2.82574026852536,-4.4919185459176,-9.46830969321818,-4.73655144489268,1.95130650354843
2013-10-22,1.8686435486,1.91093645846036,2.61881065987948,2.07994287887615,-4.65974008518023,-5.73927574346519,-4.56609794618242,-7.42414609055556,-9.25583043818286,-7.25602068948507,-2.58136633646016,-3.38635642243789,-2.76567504808867,-4.45986267750084,-5.5275702659036,-4.66396862601033,5.21423253063094
2013-10-23,-1.7393396283,1.91650880322039,2.31942848838002,2.10436505038662,-4.66826004951526,-5.07490975403017,-4.62694412618305,-7.42414609055556,-8.085719350264,-7.3808323369375,-2.57131568439934,-2.98672831582075,-2.80484688244522,-4.45264577207722,-4.99449225323966,-4.71092019894203,2.99268768613019
2013-10-24,1.6691353792,1.9243298498377,2.26547847518493,2.12539551037396,-4.68186160775535,-4.95129578739489,-4.67872999334864,-7.42414609055556,-7.7559184928125,-7.42414609055556,-2.56718607837823,-2.91240268293865,-2.82744583757828,-4.43096160639331,-4.87060976157,-4.76152738976617,2.67298776857084
2013-10-25,9.3856295718,1.92549317570506,2.226009317112,2.13345746278558,-4.67868456924088,-4.86186536515989,-4.70125664719742,-7.42414609055556,-7.706413462,-7.46835930444516,-2.56547097465021,-2.85049675756382,-2.84058132343751,-4.42624872139749,-4.78636822717172,-4.78636822717172,9.37410708264533
2013-10-28,-1.439225075,2.32229987313797,5.01428258081772,2.40610202374105,-5.62166370286274,-11.0617656968932,-5.2771307194849,-9.15661178285833,-13.7719912302222,-8.63661962877143,-3.1001517156046,-6.55152437163615,-3.19667653200713,-5.1509870221,-9.93318091518966,-5.33593290124503,2.8942112041035
2013-10-29,1.2675899039,2.3082501217924,3.24245898531188,2.39108869372587,-5.59054998477946,-7.10215121481477,-5.24294006166066,-8.88402058620769,-10.7371013835478,-8.483437224375,-3.08280708182114,-4.1971511149697,-3.17553788502992,-5.13856925470904,-6.64915713234824,-5.30781918267778,2.48347929718041
2013-10-30,-0.4466501241,2.28544078841328,2.630352219437,2.35886743583534,-5.54390184922072,-5.80080453591799,-5.17124247637115,-8.801202928485,-9.46830969321818,-8.21063580869375,-3.05710524219992,-3.37908196172635,-3.13163895387511,-5.10188481910296,-5.52995041166014,-5.18859121417407,3.61023590551037
2013-10-31,0.8169934641,2.26546162135624,2.40198293245169,2.28844145213006,-5.49001359982541,-5.25692635828021,-5.02822550922509,-8.801202928485,-8.483437224375,-7.96884929123077,-3.02873749932039,-3.08589456359916,-3.04225905891281,-5.08972819742235,-5.13856925470904,-5.10188481910296,2.49021551629452
2013-11-01,-1.3812048459,2.24156860600488,2.37562598736054,2.23617982672772,-5.43540264823165,-5.19175818322244,-4.91413997263236,-8.801202928485,-8.27527190491277,-7.706413462,-2.99420115615413,-3.05097748299515,-2.97156491865535,-5.01901267014261,-5.10188481910296,-4.97378582791833,2.19106923234909
2013-11-04,-0.072980094683,2.22772018986032,2.38342060333033,2.22697860365781,-5.40734683909872,-5.20826774764564,-4.89247568716784,-8.801202928485,-8.27527190491277,-7.706413462,-2.97708430215255,-3.06172266033514,-2.95869936700631,-4.98495024952179,-5.10188481910296,-4.9408112660847,2.25008883523755
2013-11-05,0.042370518895,2.20184919172439,2.34147334150713,2.16012504493297,-5.35013152295002,-5.11443373816379,-4.74489914221227,-8.801202928485,-8.21063580869375,-7.51344000425246,-2.93797358084618,-3.00728075612967,-2.86787604107021,-4.9191816120227,-5.04222247905345,-4.79611506061777,1.68862750705935
2013-11-06,-0.75565908392,2.17569323658943,2.3171822957463,2.09629492652455,-5.29509976194673,-5.06276904604526,-4.60287520314592,-8.63661962877143,-8.02646928231372,-7.3808323369375,-2.90426809425476,-2.97464849363314,-2.78075481606605,-4.86648613821263,-4.97378582791833,-4.67361353013095,2.25657659370672
2013-11-07,-3.5431523389,2.15607470228438,2.28167762625176,2.05666635803633,-5.25304081093162,-5.00612525248015,-4.51379282246292,-8.483437224375,-7.91310580935094,-7.21631560237794,-2.88045384360681,-2.96116275210383,-2.72636076342534,-4.81580977728051,-4.96269738834088,-4.65549085720896,3.41408805203014
2013-11-08,1.9647223195,2.20888662151103,2.65925328214669,2.19093183975793,-5.3616259513318,-5.83318958854407,-4.8148051735655,-8.801202928485,-9.46830969321818,-7.706413462,-2.94721857310191,-3.43349549352645,-2.92916540208248,-4.93565199826667,-5.63679762984962,-4.91407812007297,2.8401632303204
2013-11-11,1.1612571721,2.20242963013527,2.45093127557209,2.21975921522465,-5.35104268632753,-5.36290682291073,-4.87679389026111,-8.801202928485,-8.801202928485,-7.706413462,-2.94144570250772,-3.15123363185964,-2.94906887297024,-4.93565199826667,-5.20823419090313,-4.93565199826667,2.26811204281818
2013-11-12,-1.3680307467,2.18292082514694,2.34955628913162,2.1914475980795,-5.311871166547,-5.13628869391164,-4.81260191962454,-8.63661962877143,-8.21063580869375,-7.706413462,-2.91492586483762,-3.01500072207653,-2.90968484812659,-4.88225237066862,-5.03679635255517,-4.86151694868263,2.06306738886587
2013-11-13,1.9139987986,2.17127494457392,2.3378346365638,2.18422965565716,-5.28798546121099,-5.11821416004314,-4.79475771172066,-8.63661962877143,-8.21063580869375,-7.65628872559138,-2.9009723864178,-3.00378471362791,-2.89926301495508,-4.86151694868263,-5.03679635255517,-4.86151694868263,1.49747557303642
2013-11-14,3.1373870079,2.16991394009101,2.35285017283489,2.20724295718023,-5.27842376131092,-5.14660036526502,-4.8490800169567,-8.63661962877143,-8.21063580869375,-7.706413462,-2.89680329567159,-3.02144350937392,-2.92101610533299,-4.85884098249474,-5.05802946899884,-4.91147471351297,1.83611156742938
2013-11-15,0.48285773391,2.19334781931148,2.52520016808887,2.31424886378057,-5.33469370317862,-5.53563395512777,-5.08228063456378,-8.63661962877143,-8.801202928485,-8.14708583613469,-2.93460269448797,-3.25601724252468,-3.04434502347038,-4.92227190713859,-5.40065793470616,-5.10635694712917,2.26922754482665
2013-11-18,-0.80992496678,2.17357781050588,2.33262488448897,2.24881999058936,-5.28517880853055,-5.10101871484891,-4.94049509325383,-8.63661962877143,-8.21063580869375,-7.7559184928125,-2.90296649223441,-2.99607392809702,-2.9876374712586,-4.86921586745873,-5.02283235791086,-5.01128063167273,1.78420707826969
2013-11-19,-0.33863127428,2.15390120295861,2.31105487655648,2.20511950710154,-5.24568475453025,-5.04443233908406,-4.84178233631146,-8.483437224375,-8.02646928231372,-7.706413462,-2.87760525341199,-2.96125997494871,-2.89539339755235,-4.81820793432474,-4.96609811099444,-4.84856658290628,2.14508916425935
2013-11-20,-0.6494218228,2.13240520071629,2.27699008775528,2.14518176319116,-5.19990983256451,-4.98373853640586,-4.70742105736904,-8.27527190491277,-7.85904380922778,-7.46835930444516,-2.85169341163053,-2.92311522542223,-2.81325801402419,-4.78858041456497,-4.91147471351297,-4.73063824415862,2.14954872139465
2013-11-21,1.7513859393,2.11500540630296,2.25883226773049,2.09861978426491,-5.16042954131076,-4.93751087295751,-4.60281271413308,-8.21063580869375,-7.7559184928125,-7.3808323369375,-2.82942770180602,-2.88211863074276,-2.74951407605555,-4.76895995259347,-4.82824477563782,-4.65693599250047,1.36274945707795
2013-11-22,0.91889840623,2.11218490321395,2.28676042554983,2.11363700969539,-5.14710679311294,-5.00390185557514,-4.64053394687571,-8.21063580869375,-7.91310580935094,-7.3808323369375,-2.81370450981775,-2.91525341291071,-2.77430959041405,-4.73485532517574,-4.8955819167043,-4.67898791412548,1.55670467554508
2013-11-25,1.1630093202,2.09667735490343,2.2490812357072,2.07565878119827,-5.10987135370186,-4.92140019799167,-4.55653528197492,-8.21063580869375,-7.706413462,-7.25602068948507,-2.79216725836914,-2.86408243621348,-2.72318296126248,-4.68810493752174,-4.79322221321735,-4.66064145970905,1.65584196651044
2013-11-26,1.2558411214,2.0812532172408,2.23368203388785,2.05477858730221,-5.07867411999023,-4.89778769376443,-4.50835833562553,-8.085719350264,-7.706413462,-7.21631560237794,-2.77410099258259,-2.83974594095774,-2.69393621204077,-4.67898791412548,-4.78330650506447,-4.63312315830563,1.40177255320353
2013-11-27,1.4002150143,2.06793450086285,2.22264008931398,2.04086884843529,-5.05081315135788,-4.87781465124066,-4.4756627398165,-8.02646928231372,-7.706413462,-7.10102958984648,-2.75810627842531,-2.8300101031247,-2.67416033293737,-4.67898791412548,-4.77345577114848,-4.61498529958837,1.10585744667859
2013-11-29,1.786868713,2.06228243580522,2.2282321447555,2.03224907136698,-5.02921281271786,-4.89293811349048,-4.46282420438899,-7.96884929123077,-7.706413462,-7.10102958984648,-2.7467934383625,-2.83892628161807,-2.668347385592,-4.66064145970905,-4.78330650506447,-4.61498529958837,1.00192331841652
2013-12-02,-0.33534881359,2.05752906593092,2.25323405985835,2.05569940600853,-5.01938157891759,-4.94867989612037,-4.51508307248936,-7.96884929123077,-7.7559184928125,-7.21631560237794,-2.74123802656068,-2.87242277350282,-2.70008221752004,-4.66064145970905,-4.80310416283231,-4.63312315830563,4.20517420912988
2013-12-03,-1.9474891664,2.03800304605659,2.20249433171256,2.0020802408133,-4.98052648506939,-4.83344225989674,-4.39315206827095,-7.80672623102545,-7.706413462,-6.92537110965,-2.71869712903111,-2.80538625723484,-2.62551142197154,-4.66064145970905,-4.72538409431921,-4.55297421733874,2.2521052313843
2013-12-04,0.33796079661,2.03981456769945,2.27876976230805,2.04704518804919,-4.98845071268178,-5.00323397110051,-4.49252887710233,-7.85904380922778,-7.91310580935094,-7.17706897395652,-2.72341569416289,-2.90616794379606,-2.68490683543914,-4.66064145970905,-4.87448410144149,-4.62402266190981,2.55770343356049
2013-12-05,-0.38086848372,2.02126959388157,2.2001937173732,1.99085206747276,-4.94881981855857,-4.82607074791808,-4.36515072503487,-7.7559184928125,-7.706413462,-6.89219139731818,-2.70060465992362,-2.80224359982565,-2.60734419571462,-4.63312315830563,-4.72538409431921,-4.52715909286756,1.75348216705234
2013-12-06,0.63980857758,2.00335425058453,2.18229560788835,1.94100491355934,-4.91250749661439,-4.78495229128922,-4.25056575478706,-7.706413462,-7.65628872559138,-6.73456405101098,-2.6799154485487,-2.77843626536942,-2.52685393624129,-4.61498529958837,-4.67898791412548,-4.37476799244016,1.20578233342454
2013-12-09,-0.532368523,1.98716591070445,2.16514947505675,1.898053587705,-4.87731529678436,-4.74862387453721,-4.15187668086658,-7.706413462,-7.55956916144833,-6.67489354642857,-2.65990453657137,-2.7554416262715,-2.46810937718146,-4.60594883076944,-4.67898791412548,-4.27971481612296,1.39099585131403
2013-12-10,0.75086388315,1.9740285878863,2.15926276352073,1.85651094029323,-4.84458737350149,-4.74682629460789,-4.05802834464699,-7.706413462,-7.55956916144833,-6.50275504089778,-2.6416680308987,-2.7556129688905,-2.41241010094428,-4.56168679275611,-4.67898791412548,-4.19804398158327,0.834160876358227
2013-12-11,-1.441539017,1.95804515526217,2.14288900290475,1.82193036236359,-4.80857556756147,-4.70435707135743,-3.97698742174536,-7.706413462,-7.46835930444516,-6.34673273274062,-2.62344191515196,-2.72730718908598,-2.36496519623348,-4.54432890120269,-4.66064145970905,-4.12088044182562,1.86082220622
2013-12-12,-0.24595096675,1.95523429549932,2.17334401535278,1.84055667596391,-4.80094756061707,-4.77932981213673,-4.0188068814219,-7.706413462,-7.65628872559138,-6.44936042533587,-2.61888590097806,-2.76649454412617,-2.38955653160986,-4.54432890120269,-4.67898791412548,-4.15240308038986,2.31699604521361
2013-12-13,0.78426229502,1.9418330907998,1.57633095806367,1.79018802931077,-4.76305507196845,-3.61315966279891,-3.90603825145803,-7.65628872559138,-5.86733828235763,-6.27392724241515,-2.59929211768673,-2.00746819425375,-2.32345645949366,-4.50758912520969,-3.71284532441493,-4.11156447868227,1.74186398091169
2013-12-16,1.2310014574,1.92976197906447,1.53709493616319,1.75906532471357,-4.73089593056871,-3.52389091329037,-3.83621407077061,-7.51344000425246,-5.7923024649,-6.20350711901078,-2.58242171290994,-1.95683857793379,-2.28263692868079,-4.47442928481169,-3.66536848977233,-4.06159272921517,1.55330715034323
2013-12-17,-0.33935779111,1.92208030279874,1.54438256081985,1.75784524904547,-4.71021455470939,-3.56043789939023,-3.83404054266753,-7.46835930444516,-5.81089048247025,-6.20350711901078,-2.57117904025689,-1.96811903013638,-2.28180230616296,-4.46625465247414,-3.68423334226427,-4.06159272921517,1.84974356905341
2013-12-18,2.143686315,1.91056641092065,1.50688911097895,1.71180860043325,-4.67635278507762,-3.48658520969652,-3.7309625721794,-7.42414609055556,-5.71963962766508,-6.02689365679636,-2.55373587549077,-1.92324209911627,-2.22320829326197,-4.43409165529873,-3.63289099204167,-3.9613888462759,4.43457895248495
2013-12-19,-0.19446408733,1.91643445429971,1.57289384470428,1.77972119003336,-4.69467633656014,-3.60097369987186,-3.8850185213637,-7.46835930444516,-5.84835601991345,-6.25010453288,-2.56152237221094,-2.00570717557424,-2.31313769320105,-4.43409165529873,-3.71284532441493,-4.09891945064155,1.61791575259728
2013-12-20,1.7738303095,1.89993363724881,1.52846704697843,1.7317353294816,-4.6374059273254,-3.50219544862183,-3.77395513403943,-7.3808323369375,-5.75560508345565,-6.11270170220755,-2.54290694192345,-1.94235007334857,-2.24723066154713,-4.39493555827054,-3.65136950385245,-4.00165772437233,1.25935699025596
2013-12-23,0.17901541523,1.8980974507837,1.55218892788972,1.77209239295979,-4.60323305136585,-3.55585871699402,-3.86395622656507,-7.3808323369375,-5.81089048247025,-6.22668769478218,-2.54203859422073,-1.97206706377063,-2.30020963993638,-4.39493555827054,-3.68423334226427,-4.09262641420281,0.955226978971552
2013-12-24,-0.9232602004,1.88271610695321,1.50877059756593,1.72238899256676,-4.54090850596963,-3.45827193693704,-3.74677773545936,-7.21631560237794,-5.65032078178154,-6.04781284771101,-2.52275618597399,-1.91341379923933,-2.23243611492776,-4.37960877193951,-3.62370680829278,-3.96705150078987,0.91950832546842
2013-12-26,1.3001002004,1.87248588250465,1.47626111586787,1.71028786764901,-4.49592058421621,-3.38136655062353,-3.71323721485739,-7.17706897395652,-5.55076324720368,-6.00616692027207,-2.51070543720007,-1.86987976140724,-2.21502120076708,-4.35687582793008,-3.53135273440532,-3.94454539922129,1.33486520935735
2013-12-27,-1.5603748856,1.8653518444293,1.48201468372336,1.71689033853671,-4.48042116485674,-3.39662093655514,-3.72632418052106,-7.17706897395652,-5.59957960236241,-6.02689365679636,-2.50172926089822,-1.87323428701595,-2.22374047635442,-4.34194441570282,-3.53979821812748,-3.9613888462759,1.09220821931074
2013-12-30,-1.1831792604,1.86439436448802,1.51535247893346,1.75084423375703,-4.48174204095664,-3.47090555130077,-3.79930238476274,-7.17706897395652,-5.70195763039213,-6.15747190770192,-2.50386603743984,-1.9121342096859,-2.26812547217492,-4.34939196305628,-3.62370680829278,-4.04330166846177,1.77611545948151
2013-12-31,1.3778376591,1.85749160124474,1.51247210081908,1.75472013680227,-4.46930218234583,-3.46240464577597,-3.79945792079526,-7.10102958984648,-5.68452723499688,-6.15747190770192,-2.49769480768834,-1.90827137063193,-2.27270953517773,-4.33454828519598,-3.61913770117947,-4.04937459730479,0.923080722227089
2014-01-02,-0.20562200662,1.8525353602107,1.50607506595509,1.76053484717064,-4.45611111345306,-3.4537652111458,-3.82031376860453,-7.064310906075,-5.65032078178154,-6.20350711901078,-2.48881794642466,-1.91229295745432,-2.28409247269637,-4.3271903074872,-3.62735758422493,-4.06159272921517,1.8341461289261
2014-01-03,-0.38445108921,1.84021131036786,2.12112638201009,1.71316905949007,-4.4283289160786,-4.62260211231686,-3.71639460226533,-6.99624409641781,-7.3903457793,-5.99911856983727,-2.44147138245818,-2.71104677231451,-2.21436155883527,-4.21892987308365,-4.64818542616124,-3.94079747047045,1.31497683057008
2014-01-06,-0.70880839485,1.82982051040495,2.11058615750726,1.66905828713467,-4.40156387377135,-4.59781038511028,-3.62534194396308,-6.94964096920541,-7.42449188631935,-5.86457883367241,-2.42011515777882,-2.69462934674631,-2.15781469467772,-4.20145207702576,-4.62667619777524,-3.86021855856916,2.13981049570068
2014-01-07,1.1178009807,1.82065635373069,2.12075280138718,1.64535748560236,-4.37946256669321,-4.63135311507747,-3.57251038716314,-6.94964096920541,-7.42449188631935,-5.82620904534407,-2.40689387791095,-2.70316656886016,-2.12661442590265,-4.18804736789323,-4.64518012944038,-3.82355692419207,0.979660265466477
2014-01-08,0.97731326787,1.8149534543963,2.12034430249992,1.63966141518125,-4.36097787962779,-4.6566922801635,-3.56515754118855,-6.91525286641733,-7.46994149332459,-5.82065072280085,-2.39068016603225,-2.70124994101309,-2.10856876566212,-4.14185231075404,-4.6285923974,-3.80684633607667,1.98637149788183
2014-01-09,-0.22641321666,1.80786410782034,2.13131243431671,1.61797954108816,-4.24886263744628,-4.69391403232979,-3.47240922741855,-6.75038968011519,-7.52686117664068,-5.69893464333171,-2.37442598243543,-2.69795924530145,-2.08847202598114,-4.0999611871337,-4.61767844334135,-3.77699655968168,2.13590981050506
2014-01-10,-0.83539063844,1.79357104851897,2.11781224990896,1.57527007687486,-4.21599942266966,-4.66472648168684,-3.37131063719525,-6.718892499625,-7.47946227085333,-5.54336472492197,-2.35774022930235,-2.68866688393119,-2.02968197889202,-4.0999611871337,-4.61767844334135,-3.71258417375376,1.92680965068516
2014-01-13,-1.6798269879,1.78483623413254,2.12374559484368,1.56417871439615,-4.19673847932844,-4.67998600446807,-3.34476543132696,-6.718892499625,-7.47946227085333,-5.52699912355564,-2.34774561149331,-2.69660962331262,-2.01422231637526,-4.0999611871337,-4.61767844334135,-3.70285640390948,2.04083692544302
2014-01-14,1.6778351834,1.78892405349837,2.16365573543852,1.61624180327929,-4.21231033712981,-4.77042735633166,-3.4672724993453,-6.718892499625,-7.7292959751,-5.68096635604516,-2.35457060646803,-2.74931515929826,-2.08297559885467,-4.0999611871337,-4.64564190260878,-3.76189668889435,1.91024435854579
2014-01-15,-0.42008351356,1.78868868741575,2.15602337452668,1.65308510253882,-4.21462155446895,-4.75457024463447,-3.60335471850753,-6.718892499625,-7.67618868879464,-5.85021485599739,-2.35524376087458,-2.7382078524908,-2.14505286011065,-4.0999611871337,-4.64564190260878,-3.82850554862198,1.42060560545219
2014-01-16,-0.017682572616,1.77549891982364,2.11423716622394,1.61886908843539,-4.1842636163372,-4.65487834616354,-3.46804103015108,-6.718892499625,-7.47946227085333,-5.68096635604516,-2.34060459293272,-2.67535138715546,-2.08386169132866,-4.08734361531799,-4.59925582336857,-3.76690732577642,2.1632928238287
2014-01-17,0.96260737755,1.7641068887354,2.10688693525789,1.57037032240713,-4.15227185978557,-4.64340655299975,-3.35724018917311,-6.718892499625,-7.43311151000328,-5.52699912355564,-2.32200572654683,-2.67499397982226,-2.02141963925738,-4.08734361531799,-4.59925582336857,-3.70771308161671,1.6314476783597
2014-01-21,1.8618152699,1.75347236953627,2.10789411317457,1.5606960940926,-4.12914871127457,-4.6439015661125,-3.33127272439952,-6.68713386301728,-7.43311151000328,-5.4945814913837,-2.30782244868045,-2.67685916517385,-2.00698410291909,-4.07469095018643,-4.59925582336857,-3.693195613862,1.98968355683741
2014-01-22,-0.61663186343,1.75819096238683,2.14591042208682,1.61691795852335,-4.1426780506131,-4.72953855911387,-3.45972500133299,-6.68713386301728,-7.57528228975172,-5.64573050556825,-2.31594001915523,-2.72725451652425,-2.08160182172714,-4.08099855996165,-4.64564190260878,-3.76189668889435,1.51831803450194
2014-01-23,-1.1543975874,1.74852719375855,2.10841441838269,1.5900819311467,-4.11780005815654,-4.64489266188297,-3.39603824215366,-6.68713386301728,-7.43311151000328,-5.59352270685426,-2.30083740312942,-2.67710673894798,-2.0451085796001,-4.06839455557936,-4.59925582336857,-3.72727007812099,2.38874670873075
2014-01-24,-3.0684972616,1.74527516362403,2.11997130519796,1.60084618506262,-4.11118905608424,-4.67318480846365,-3.4190837732205,-6.68713386301728,-7.47946227085333,-5.64573050556825,-2.2971521285239,-2.69204666508063,-2.05862350800379,-4.06839455557936,-4.61767844334135,-3.73214958264123,2.26503735638678
2014-01-27,-0.34055727556,1.78845802571634,2.4083719913235,1.7301656716583,-4.22113760296106,-5.32847525076511,-3.71301985096511,-6.718892499625,-8.7264461024675,-6.01406420766542,-2.36383059025732,-3.08833138507181,-2.23049627267403,-4.09623749065162,-5.14713851942264,-3.94551202380033,5.70239966735774
2014-01-28,2.1098684892,1.77515297037328,2.14181667074795,1.68705223617892,-4.18973104651812,-4.72265905134795,-3.61266998920356,-6.718892499625,-7.57528228975172,-5.86987946831754,-2.34555246842842,-2.73216281821717,-2.1712042438728,-4.08994640543669,-4.63798586066214,-3.86301680700315,2.89605866500309
2014-01-29,-2.5936161042,1.78597237722053,2.18513510814887,1.75287907973626,-4.21506181506503,-4.81509349599415,-3.76179909561146,-6.718892499625,-7.78355740518889,-6.10224539991359,-2.36048008185024,-2.78073877918495,-2.26090529974487,-4.10144543675616,-4.65646993576275,-4.00841753941134,3.85317921037775
2014-01-30,4.8958875585,1.81591335060088,2.31241352536282,1.85260348129308,-4.28616703282218,-5.10762913554962,-3.98840740568581,-6.78230078434487,-8.33682336363333,-6.45127790019326,-2.40454264107603,-2.93948129919456,-2.40371141219797,-4.16812923048453,-4.92553838504915,-4.16149790411278,3.9025226330256
2014-01-31,-10.997245725,1.91739672986987,3.48386949076148,2.04239912257187,-4.52821428035464,-7.74294283888829,-4.3976133262008,-7.25778451550615,-11.4367713009895,-6.95033886136438,-2.54551928886241,-4.48961316175154,-2.65953966865687,-4.38368389946128,-7.21612563256364,-4.58684814514313,10.4860128979534
2014-02-03,-3.4960550894,2.42504173246119,5.27029787353393,2.33043061505934,-5.79805811073446,-11.7312044245844,-5.0648323010821,-9.68035266535938,-14.109828885125,-8.25686970384167,-3.24138029714518,-6.86283352183889,-3.04929808914353,-5.43616156376972,-10.601130157284,-5.14065298247239,6.09492295165002
2014-02-04,0.52000577798,2.46533693753176,4.05640453551741,2.47973803572505,-5.87184963426285,-9.00232669360942,-5.37921622935357,-9.68035266535938,-12.0238702709882,-8.95808160396667,-3.31591077279703,-5.26390297168388,-3.25945896018049,-5.53317229832868,-8.78183145911463,-5.43789115418521,4.46091731337222
2014-02-05,-0.43109642193,2.4325241403019,2.77022358797665,2.39905889870948,-5.81011376499914,-6.10964093620026,-5.20582021865543,-9.68035266535938,-10.0636763842897,-8.46625684004667,-3.27051323702302,-3.55125330693079,-3.14592952506836,-5.48479903335827,-5.87337578286667,-5.24868699360645,4.52633817926409
2014-02-06,2.3495453888,2.40504010217849,2.55591362911717,2.32364789697892,-5.75255055612108,-5.62160463054495,-5.046042595777,-9.56134677871818,-9.34157398852,-8.19170840141224,-3.22889664315921,-3.26658158406017,-3.04240006666907,-5.42259438562727,-5.45333681046099,-5.13062494653902,2.29118469245941
2014-02-07,1.8302828619,2.40580091904905,2.56957758900297,2.3778372285927,-5.74533666672023,-5.64979354061153,-5.16156349480266,-9.44915090446177,-9.34157398852,-8.39465863235869,-3.23052003427751,-3.27898731934506,-3.11729044731875,-5.42259438562727,-5.50082650957029,-5.20849791861266,1.76395268264475
2014-02-10,-0.0581588567,2.39550877029002,2.53796562551547,2.38580907063673,-5.71725311436066,-5.58280792916631,-5.1799753090741,-9.44915090446177,-9.04720705993158,-8.46625684004667,-3.2154477352478,-3.24211252490099,-3.12993809554743,-5.40733891386458,-5.42259438562727,-5.23517459127308,2.13878284314002
2014-02-11,0.25493945177,2.36636891981406,2.48792112163864,2.30606339685929,-5.66090971911712,-5.47129867961893,-5.00679167637827,-9.34157398852,-8.95808160396667,-8.06741933660392,-3.17487977977309,-3.17468745606317,-3.01795650071945,-5.36212105096667,-5.36212105096667,-5.08056900465774,2.14910947900726
2014-02-12,-3.4660991183,2.33948577958272,2.45842231694931,2.23221818106408,-5.60671488229257,-5.39958724679995,-4.84616839480966,-9.04720705993158,-8.95808160396667,-7.84198810191273,-3.13619615893458,-3.14201914290133,-2.91534730973695,-5.23517459127308,-5.24868699360645,-4.90716693169617,2.91490063371565
2014-02-13,2.2763063707,2.37627046727309,2.67760344761135,2.373797436217,-5.67647092635811,-5.89260891068348,-5.14908877128257,-9.34157398852,-9.68035266535938,-8.39465863235869,-3.19913714715561,-3.4417268295557,-3.11271536888919,-5.37895497773082,-5.66852401606094,-5.19753943559182,2.31456135517149
2014-02-14,0.041993281229,2.37536465661148,2.56673929955413,2.41746683235743,-5.66675148258714,-5.64207759091818,-5.24383494413077,-9.34157398852,-9.34157398852,-8.69797657485,-3.19653074723885,-3.28100450373391,-3.1739463434212,-5.37895497773082,-5.48618818301439,-5.34931009196216,2.47391492916035
2014-02-18,-1.0353994685,2.34770714329996,2.4636634886351,2.3377761581717,-5.61235173472305,-5.40567697821695,-5.06953843695093,-9.23820010252222,-8.95808160396667,-8.25686970384167,-3.16117952886921,-3.1513202923446,-3.06441816162429,-5.25073016268323,-5.25073016268323,-5.12053691121636,2.05912789705908
2014-02-19,-1.7729393468,2.33070958492817,2.4443172249633,2.29859405550646,-5.57205470211586,-5.37554096888673,-4.98667376045522,-9.04720705993158,-8.95808160396667,-8.00831046095192,-3.13578573254809,-3.12072409460218,-3.01069069503387,-5.22390659462994,-5.19753943559182,-5.05892216045647,2.50814368510776
2014-02-20,0.69664344519,2.32580401025903,2.46133078282625,2.31450278366493,-5.55422754683418,-5.4143172236966,-5.02367645344674,-8.95808160396667,-8.95808160396667,-8.128478828304,-3.12643595581775,-3.1376552475004,-3.03375200399431,-5.21015345712152,-5.23685135463462,-5.11951106333455,2.26470816816005
2014-02-21,-0.86906803881,2.30426176995793,2.40768479856913,2.25328646013872,-5.50624388636524,-5.28854884473934,-4.89196402475323,-8.95808160396667,-8.78183145911463,-7.84198810191273,-3.09534965689988,-3.06513224191573,-2.95070295837698,-5.1969175677566,-5.13221991656585,-4.96423591899944,1.30254269915487
